Name,Chip_ID,Cluster,ISO,Origin_Country,Origin
COL1645,1382513313,807,COL,Colombia,GENEBANK-CIAT
COL1659,1382513299,807,COL,Colombia,GENEBANK-CIAT
COL2574,1382513313,807,COL,Colombia,GENEBANK-CIAT
COL1679,1382380341,808,COL,Colombia,GENEBANK-CIAT
COL1979,1382513313,808,COL,Colombia,GENEBANK-CIAT
COL2096,1382513283,808,COL,Colombia,GENEBANK-CIAT
COL2387,1382513351,809,COL,Colombia,GENEBANK-CIAT
COL2538,1382533206,809,COL,Colombia,GENEBANK-CIAT
COL66,1382380289,809,COL,Colombia,GENEBANK-CIAT
COL2384,1382513283,810,COL,Colombia,GENEBANK-CIAT
COL2410,1382380317,810,COL,Colombia,GENEBANK-CIAT
COL2412,1382380536,810,COL,Colombia,GENEBANK-CIAT
COL1822,1382513309,811,COL,Colombia,GENEBANK-CIAT
COL825A,1382513351,811,COL,Colombia,GENEBANK-CIAT
COL825B,1382513306,811,COL,Colombia,GENEBANK-CIAT
COL1891,1382380328,812,COL,Colombia,GENEBANK-CIAT
COL1893,1382380251,812,COL,Colombia,GENEBANK-CIAT
COL1894,1382293059,812,COL,Colombia,GENEBANK-CIAT
202288GSF1C_1088_CR24-3,2023121114,813,COL,Colombia,CIAT-Breedingprogram
CR24-3_GY,1382513603,813,COL,Colombia,CIAT-CassavaGenetics
CR45-6,1382533346,813,COL,Colombia,CIAT-CassavaGenetics
COL2290,1382513149,814,COL,Colombia,GENEBANK-CIAT
COL2340,1382293058,814,COL,Colombia,GENEBANK-CIAT
COL2345,1382513313,814,COL,Colombia,GENEBANK-CIAT
COL2270,1382293062,815,COL,Colombia,GENEBANK-CIAT
COL2271,1382513279,815,COL,Colombia,GENEBANK-CIAT
COL2336,1382513263,815,COL,Colombia,GENEBANK-CIAT
2020vitro_AUG_SM2192-6,1382533322,816,COL,Colombia,CIAT-Breedingprogram
SM2192-6,1381900245,816,COL,Colombia,GENEBANK-CIAT
SM2192-6_CN,1382513149,816,COL,Colombia,Fieldcollected
COL1934,1382533206,817,COL,Colombia,GENEBANK-CIAT
COL1934,1382293062,817,COL,Colombia,GENEBANK-CIAT
COL437A,1382293064,817,COL,Colombia,GENEBANK-CIAT
COL1954,1382293059,818,COL,Colombia,GENEBANK-CIAT
COL1974,1382513305,818,COL,Colombia,GENEBANK-CIAT
COL64,1382293069,818,COL,Colombia,GENEBANK-CIAT
COL2126,1382089341,819,PER,Peru,GENEBANK-CIAT
COL2128,1382089341,819,PER,Peru,GENEBANK-CIAT
COL2135,1382089341,819,PER,Peru,GENEBANK-CIAT
2020GH_AUG_SM1565-17,1382533322,820,COL,Colombia,CIAT-Breedingprogram
SM1565-17,1381900245,820,COL,Colombia,GENEBANK-CIAT
SM1565-17_CN,1382513138,820,COL,Colombia,Fieldcollected
COL156,1382380021,821,COL,Colombia,GENEBANK-CIAT
COL156,1382380234,821,COL,Colombia,GENEBANK-CIAT
COL1,1381900245,821,COL,Colombia,GENEBANK-CIAT
COL1548,1381900240,822,COL,Colombia,GENEBANK-CIAT
COL1548,1382293067,822,COL,Colombia,GENEBANK-CIAT
COL1824,1382380296,822,COL,Colombia,GENEBANK-CIAT
COL2536,1382380234,823,COL,Colombia,GENEBANK-CIAT
COL2536,1382380328,823,COL,Colombia,GENEBANK-CIAT
PAN114,1382513305,823,PAN,Panama,GENEBANK-CIAT
COL1535,1382513412,824,COL,Colombia,GENEBANK-CIAT
COL488,1382380332,824,COL,Colombia,GENEBANK-CIAT
COL490,1382513351,824,COL,Colombia,GENEBANK-CIAT
COL2555,1382293059,825,COL,Colombia,GENEBANK-CIAT
PER245,1381772440,825,PER,Peru,GENEBANK-CIAT
PER516,1382089341,825,PER,Peru,GENEBANK-CIAT
COL2581,1382293065,826,COL,Colombia,GENEBANK-CIAT
COL2583,1382513305,826,COL,Colombia,GENEBANK-CIAT
COL2592,1382513280,826,COL,Colombia,GENEBANK-CIAT
COL25,1382293069,827,COL,Colombia,GENEBANK-CIAT
COL531,1382380341,827,COL,Colombia,GENEBANK-CIAT
COL70,1382293069,827,COL,Colombia,GENEBANK-CIAT
COL1460,1382513281,828,COL,Colombia,GENEBANK-CIAT
PER478,1382089341,828,PER,Peru,GENEBANK-CIAT
PER479,1382089341,828,PER,Peru,GENEBANK-CIAT
COL1382,1382513340,829,COL,Colombia,GENEBANK-CIAT
PAN19,1382513272,829,PAN,Panama,GENEBANK-CIAT
PAN12A,1382513283,829,PAN,Panama,GENEBANK-CIAT
COL1365,1382513309,830,COL,Colombia,GENEBANK-CIAT
COL1409,1382513309,830,COL,Colombia,GENEBANK-CIAT
COL1413,1382089273,830,COL,Colombia,GENEBANK-CIAT
COL1361,1382293067,831,COL,Colombia,GENEBANK-CIAT
COL1364,1382293059,831,COL,Colombia,GENEBANK-CIAT
COL1586,1382513340,831,COL,Colombia,GENEBANK-CIAT
COL266,1381900240,832,COL,Colombia,GENEBANK-CIAT
COL266,1382380251,832,COL,Colombia,GENEBANK-CIAT
COL266,1382380328,832,COL,Colombia,GENEBANK-CIAT
COL1249,1382513263,833,COL,Colombia,GENEBANK-CIAT
COL2045,1382380317,833,COL,Colombia,GENEBANK-CIAT
COL2045,1382380328,833,COL,Colombia,GENEBANK-CIAT
COL1182,1381772440,834,COL,Colombia,GENEBANK-CIAT
COL1182,1382089273,834,COL,Colombia,GENEBANK-CIAT
COL1185,1382513412,834,COL,Colombia,GENEBANK-CIAT
COL267,1381900240,835,COL,Colombia,GENEBANK-CIAT
COL267,1382513313,835,COL,Colombia,GENEBANK-CIAT
COL627,1382293058,835,COL,Colombia,GENEBANK-CIAT
2020GH_AUG_SM1521-10,1382533322,836,COL,Colombia,CIAT-Breedingprogram
SM1521-10_VN,1382533319,836,VNM,Vietnam,AgriculturalGeneticsInstitute(AGI)
SM1521-10_CN,1382513138,836,COL,Colombia,Fieldcollected
COL2424,1381900244,837,COL,Colombia,GENEBANK-CIAT
COL2424,1382380289,837,COL,Colombia,GENEBANK-CIAT
COL2424,1382380328,837,COL,Colombia,GENEBANK-CIAT
CR153,1382380289,838,NIC,Nicaragua,GENEBANK-CIAT
CR38,1382380536,838,NIC,Nicaragua,GENEBANK-CIAT
CR83,1382363505,838,CRI,Costa Rica,GENEBANK-CIAT
CR15,1381920269,839,CRI,Costa Rica,GENEBANK-CIAT
CR16,1381920269,839,CRI,Costa Rica,GENEBANK-CIAT
CR21,1381920269,839,CRI,Costa Rica,GENEBANK-CIAT
BRA845,1382380332,840,BRA,Brazil,GENEBANK-CIAT
COL127,1382380341,840,COL,Colombia,GENEBANK-CIAT
COL2736,1382513149,840,COL,Colombia,GENEBANK-CIAT
MEX62,1382363504,841,MEX,Mexico,GENEBANK-CIAT
MEX64,1382513181,841,MEX,Mexico,GENEBANK-CIAT
MEX72,1382513272,841,MEX,Mexico,GENEBANK-CIAT
BRA662,1382293078,842,BRA,Brazil,GENEBANK-CIAT
BRA798,1382513149,842,BRA,Brazil,GENEBANK-CIAT
BRA830,1382293067,842,BRA,Brazil,GENEBANK-CIAT
1088_SPIA,2024022003,843,VNM,Vietnam,Obtained from a relative/friend
6013_Vietnam,1382174461,843,VNM,Vietnam,HungLocAgriculturalResearchCenter(HLARC)
6037_Vietnam,1382174461,843,VNM,Vietnam,HungLocAgriculturalResearchCenter(HLARC)
BRA726,1382293067,844,BRA,Brazil,GENEBANK-CIAT
COL1069,1382513281,844,COL,Colombia,GENEBANK-CIAT
COL1971,1382293058,844,COL,Colombia,GENEBANK-CIAT
IND8,1382089333,845,IDN,Indonesia,GENEBANK-CIAT
IND87,1382174482,845,IDN,Indonesia,GENEBANK-CIAT
IND8,1382174482,845,IDN,Indonesia,GENEBANK-CIAT
IND196,1382174474,846,IDN,Indonesia,GENEBANK-CIAT
IND196,1382174482,846,IDN,Indonesia,GENEBANK-CIAT
MAL63,1382089333,846,MYS,Malaysia,GENEBANK-CIAT
BRA907,1382380289,847,BRA,Brazil,GENEBANK-CIAT
ECU12,1382513340,847,ECU,Ecuador,GENEBANK-CIAT
MEX97,1382293065,847,MEX,Mexico,GENEBANK-CIAT
COL2089,1381900242,848,COL,Colombia,GENEBANK-CIAT
COL1693,1382380289,848,COL,Colombia,GENEBANK-CIAT
COL2163,1382513272,848,COL,Colombia,GENEBANK-CIAT
IND185,1382089333,849,IDN,Indonesia,GENEBANK-CIAT
IND190,1382089334,849,IDN,Indonesia,GENEBANK-CIAT
IND192,1382089335,849,IDN,Indonesia,GENEBANK-CIAT
CG358-3,1381900244,850,COL,Colombia,GENEBANK-CIAT
COL335,1381900242,850,COL,Colombia,GENEBANK-CIAT
COL335,1381900240,850,COL,Colombia,GENEBANK-CIAT
IND145,1382089335,851,IDN,Indonesia,GENEBANK-CIAT
IND210,1382174482,851,IDN,Indonesia,GENEBANK-CIAT
VEN47,1382513299,851,VEN,Venezuela,GENEBANK-CIAT
CG1-48,1382380417,852,COL,Colombia,GENEBANK-CIAT
CG1118-118,1382089281,852,COL,Colombia,GENEBANK-CIAT
CG1118-32,1382089281,852,COL,Colombia,GENEBANK-CIAT
CG1090-52,1382089273,853,COL,Colombia,CIAT-Breedingprogram
CM1223-11,1382513412,853,COL,Colombia,GENEBANK-CIAT
CM1223-1,1382293071,853,COL,Colombia,GENEBANK-CIAT
CG1118-54,1382089273,854,COL,Colombia,GENEBANK-CIAT
CM462-6,1382293064,854,COL,Colombia,GENEBANK-CIAT
COL2758,1382513279,854,COL,Colombia,GENEBANK-CIAT
MOZ6_3_RH,1382293070,855,MOZ,Mozambique,GENEBANK-RoyalHollowayUniversityofLondon(RHUL)
Malawi6_3_1_RH,1382293070,855,MWI,Malawi,GENEBANK-DepartmentofagriculturalResearchservices(DARS)
BRA576,1382513330,856,BRA,Brazil,GENEBANK-CIAT
PER488,1381920260,856,PER,Peru,GENEBANK-CIAT
PER576,1381920260,856,PER,Peru,GENEBANK-CIAT
BRA549,1382293058,857,BRA,Brazil,GENEBANK-CIAT
BRA581,1382380296,857,BRA,Brazil,GENEBANK-CIAT
BRA597,1382293058,857,BRA,Brazil,GENEBANK-CIAT
BRA537,1382513279,858,BRA,Brazil,GENEBANK-CIAT
BRA548,1382513305,858,BRA,Brazil,GENEBANK-CIAT
BRA596,1382293067,858,BRA,Brazil,GENEBANK-CIAT
COL2080,1382513263,859,COL,Colombia,GENEBANK-CIAT
COL2167,1382513283,859,COL,Colombia,GENEBANK-CIAT
COL2168,1382513340,859,COL,Colombia,GENEBANK-CIAT
BRA437,1382380234,860,BRA,Brazil,GENEBANK-CIAT
BRA437,1382380328,860,BRA,Brazil,GENEBANK-CIAT
BRA752,1382513330,860,BRA,Brazil,GENEBANK-CIAT
PAR109,1381920264,861,PRY,Paraguay,GENEBANK-CIAT
PAR118,1382380289,861,PRY,Paraguay,GENEBANK-CIAT
PAR166,1382513181,861,PRY,Paraguay,GENEBANK-CIAT
BRA41,1382380317,862,BRA,Brazil,GENEBANK-CIAT
BRA41,1382293063,862,BRA,Brazil,GENEBANK-CIAT
SM301-3,1381772440,862,COL,Colombia,GENEBANK-CIAT
PAR10,1382513181,863,PRY,Paraguay,GENEBANK-CIAT
PAR77,1382293060,863,PRY,Paraguay,GENEBANK-CIAT
PAR77,1382293063,863,PRY,Paraguay,GENEBANK-CIAT
BRA379,1382380417,864,BRA,Brazil,GENEBANK-CIAT
BRA419,1382380287,864,BRA,Brazil,GENEBANK-CIAT
BRA528,1382513412,864,BRA,Brazil,GENEBANK-CIAT
PAR110,1381772440,865,PRY,Paraguay,GENEBANK-CIAT
PAR110,1381900243,865,PRY,Paraguay,GENEBANK-CIAT
PAR91,1382513299,865,PRY,Paraguay,GENEBANK-CIAT
PAR121,1382293063,866,PRY,Paraguay,GENEBANK-CIAT
PAR163,1382513299,866,PRY,Paraguay,GENEBANK-CIAT
PAR46,1382293060,866,PRY,Paraguay,GENEBANK-CIAT
BRA445,1382513351,867,BRA,Brazil,GENEBANK-CIAT
BRA447,1382380259,867,BRA,Brazil,GENEBANK-CIAT
BRA365,1382513283,868,BRA,Brazil,GENEBANK-CIAT
BRA67,1382293067,868,BRA,Brazil,GENEBANK-CIAT
IND53,1382089333,868,IDN,Indonesia,GENEBANK-CIAT
PAR123,1382513309,869,PRY,Paraguay,GENEBANK-CIAT
PAR34,1382533206,869,PRY,Paraguay,GENEBANK-CIAT
PAR34,1382293064,869,PRY,Paraguay,GENEBANK-CIAT
PAR124,1382513351,870,PRY,Paraguay,GENEBANK-CIAT
PAR43,1382513272,870,PRY,Paraguay,GENEBANK-CIAT
PER011875,1382174467,870,PER,Peru,GENEBANK-InstitutoNacionaldeInnovacionAgraria(INIA)
BRA35,1382513351,871,BRA,Brazil,GENEBANK-CIAT
PER011877,1382174467,871,PER,Peru,GENEBANK-InstitutoNacionaldeInnovacionAgraria(INIA)
PER011885,1382174467,871,PER,Peru,GENEBANK-InstitutoNacionaldeInnovacionAgraria(INIA)
IND142,1382089333,872,IDN,Indonesia,GENEBANK-CIAT
IND183,1382089335,872,IDN,Indonesia,GENEBANK-CIAT
IND245,1382174482,872,IDN,Indonesia,GENEBANK-CIAT
202003_198_CG489-31,1382533322,873,COL,Colombia,CIAT-Breedingprogram
CG489-31,1382533346,873,COL,Colombia,GENEBANK-CIAT
CG959-1,1382513149,873,COL,Colombia,GENEBANK-CIAT
202003_21_CM9912-167,1382533322,874,COL,Colombia,CIAT-Breedingprogram
202003_22_CM9962-27,1382533322,874,COL,Colombia,CIAT-Breedingprogram
CM9962-27_CN,1382513138,874,COL,Colombia,FieldCollected
202288GSF1C_426_PAR68,2023121114,875,COL,Colombia,CIAT-Breedingprogram
PAR68,1381920264,875,PRY,Paraguay,GENEBANK-CIAT
PAR69,1381920264,875,PRY,Paraguay,GENEBANK-CIAT
CR160,1382293062,876,CRI,Costa Rica,GENEBANK-CIAT
CR75,1382380332,876,CRI,Costa Rica,GENEBANK-CIAT
CR80,1382293065,876,BRA,Brazil,GENEBANK-CIAT
202003_42_SM3559-11,1382533322,877,COL,Colombia,CIAT-Breedingprogram
202288GSF1C_147_SM3559-11,2023121114,877,COL,Colombia,CIAT-Breedingprogram
SM3559-11_CN,1382513138,877,COL,Colombia,Fieldcollected
CR36,1381920269,878,CRI,Costa Rica,GENEBANK-CIAT
CR7,1381920269,878,CRI,Costa Rica,GENEBANK-CIAT
CR8,1381920269,878,CRI,Costa Rica,GENEBANK-CIAT
CR53,1382513149,879,JAM,Jamaica,GENEBANK-CIAT
CR7,1382513263,879,CRI,Costa Rica,GENEBANK-CIAT
PTR55,1382513283,879,PRI,Puerto Rico,GENEBANK-CIAT
COL2017,1381900241,880,COL,Colombia,GENEBANK-CIAT
COL2010,1382089273,880,COL,Colombia,GENEBANK-CIAT
COL2017,1381900240,880,COL,Colombia,GENEBANK-CIAT
CR61,1382174475,881,CRI,Costa Rica,GENEBANK-CIAT
MEX57,1382513299,881,MEX,Mexico,GENEBANK-CIAT
MEX58,1382380296,881,MEX,Mexico,GENEBANK-CIAT
CR81,1382513181,882,CRI,Costa Rica,GENEBANK-CIAT
GUA54,1382513412,882,GTM,Guatemala,GENEBANK-CIAT
GUA55,1382293059,882,GTM,Guatemala,GENEBANK-CIAT
CUB42,1381900242,883,CUB,Cuba,GENEBANK-CIAT
CUB42,1381900243,883,CUB,Cuba,GENEBANK-CIAT
CUB42,1381920264,883,CUB,Cuba,GENEBANK-CIAT
CUB1,1382363504,884,CUB,Cuba,GENEBANK-CIAT
CUB57,1382293070,884,CUB,Cuba,GENEBANK-CIAT
CUB72,1382363504,884,CUB,Cuba,GENEBANK-CIAT
CN399,1382363500,885,COL,Colombia,FieldCollected
CN446,1382363500,885,COL,Colombia,FieldCollected
CN447,1382363500,885,COL,Colombia,FieldCollected
CUB28,1382293067,886,CUB,Cuba,GENEBANK-CIAT
CUB51,1382513280,886,CUB,Cuba,GENEBANK-CIAT
MEX101,1382293059,886,MEX,Mexico,GENEBANK-CIAT
CN353,1382363499,887,COL,Colombia,FieldCollected
CN453,1382363500,887,COL,Colombia,FieldCollected
SM1433-4,1382363504,887,COL,Colombia,GENEBANK-CIAT
CUB32,1382053014,888,CUB,Cuba,GENEBANK-CIAT
CUB65,1381772440,888,CUB,Cuba,GENEBANK-CIAT
CUB65,1381900243,888,CUB,Cuba,GENEBANK-CIAT
CN324,1382363499,889,COL,Colombia,FieldCollected
CN330,1382363499,889,COL,Colombia,FieldCollected
CN331,1382363499,889,COL,Colombia,FieldCollected
CUB50,1382513181,890,CUB,Cuba,GENEBANK-CIAT
CUB63,1382513181,890,CUB,Cuba,GENEBANK-CIAT
CUB71,1382293065,890,CUB,Cuba,GENEBANK-CIAT
CM1016-31,1382513412,891,COL,Colombia,GENEBANK-CIAT
CM1016-4,1382380317,891,COL,Colombia,GENEBANK-CIAT
CM1016-4,1382513340,891,COL,Colombia,GENEBANK-CIAT
CUB59,1382380417,892,CUB,Cuba,GENEBANK-CIAT
PER534,1381920260,892,PER,Peru,GENEBANK-CIAT
PER534,1381920264,892,PER,Peru,GENEBANK-CIAT
CUB68,1382380536,893,CUB,Cuba,GENEBANK-CIAT
ECU122,1382293065,893,ECU,Ecuador,GENEBANK-CIAT
ECU191,1382513280,893,ECU,Ecuador,GENEBANK-CIAT
DOM2,1381920264,894,DOM,The Dominican Republic,GENEBANK-CIAT
DOM4,1382513263,894,DOM,The Dominican Republic,GENEBANK-CIAT
DOM5,1381900243,894,DOM,The Dominican Republic,GENEBANK-CIAT
202003_29_SM2773-32,1382533322,895,COL,Colombia,CIAT-Breedingprogram
202288GSF1C_669_SM2773-32,2023121114,895,COL,Colombia,CIAT-Breedingprogram
SM2773-32_CN,1382513138,895,COL,Colombia,Fieldcollected
ECU111A,1382513263,896,ECU,Ecuador,GENEBANK-CIAT
ECU20,1382293066,896,ECU,Ecuador,GENEBANK-CIAT
EW116,1382513330,896,,,GENEBANK-CIAT
CN102,1382363497,897,COL,Colombia,FieldCollected
CN157,1382363497,897,COL,Colombia,FieldCollected
CN73,1382363496,897,COL,Colombia,FieldCollected
ECU30,1382533623,898,ECU,Ecuador,GENEBANK-CIAT
ECU30,1382293059,898,ECU,Ecuador,GENEBANK-CIAT
ECU70,1382293059,898,ECU,Ecuador,GENEBANK-CIAT
202003_24_GM9108-5,1382533322,899,COL,Colombia,CIAT-Breedingprogram
202288GSF1C_492_GM9108-5,2023121114,899,COL,Colombia,CIAT-Breedingprogram
GM9108-5_CN,1382513138,899,COL,Colombia,FieldCollected
CM7857-20,1382380332,900,COL,Colombia,GENEBANK-CIAT
COL1868B,1382513412,900,COL,Colombia,GENEBANK-CIAT
COL957B,1382293069,900,COL,Colombia,GENEBANK-CIAT
CM5902-2,1382293065,901,COL,Colombia,GENEBANK-CIAT
CM5902-2,1382380328,901,COL,Colombia,GENEBANK-CIAT
CM854-21,1382380287,901,COL,Colombia,GENEBANK-CIAT
CM5586-1,1382293077,902,COL,Colombia,GENEBANK-CIAT
CM5620-1,1382293061,902,COL,Colombia,GENEBANK-CIAT
CM5620-1,1382293063,902,COL,Colombia,GENEBANK-CIAT
CM3236-3,1382293060,903,COL,Colombia,GENEBANK-CIAT
CM3236-3,1382293063,903,COL,Colombia,GENEBANK-CIAT
CM3236-3,1382293067,903,COL,Colombia,GENEBANK-CIAT
GM905-60,1381772440,904,COL,Colombia,GENEBANK-CIAT
GM905-60,1382089292,904,COL,Colombia,GENEBANK-CIAT
GM905-60,1382089292,904,COL,Colombia,GENEBANK-CIAT
CM1286-7,1382513305,905,COL,Colombia,GENEBANK-CIAT
CM728-2,1382513330,905,COL,Colombia,GENEBANK-CIAT
CM922-2,1382293071,905,COL,Colombia,GENEBANK-CIAT
NGA10,1382293060,906,NGA,Nigeria,GENEBANK-CIAT
Uganda7_1_RH,1382293070,906,UGA,Uganda,GENEBANK-RoyalHollowayUniversityofLondon(RHUL)
VEN59A,1382293064,907,VEN,Venezuela,GENEBANK-CIAT
VEN59B,1382513279,907,VEN,Venezuela,GENEBANK-CIAT
VEN66,1382513181,907,VEN,Venezuela,GENEBANK-CIAT
BGM-0597,2023121128,908,BRA,Brazil,GENEBANK-EmpresaBrasileiradePesquisaAgropecuária(EMBRAPA)
BRA1275,1382380234,908,BRA,Brazil,GENEBANK-CIAT
BRA1425,1382380332,908,BRA,Brazil,GENEBANK-CIAT
236_Cauca,1382053015,909,COL,Colombia,Farmers-Field
392_Cauca,1382089273,909,COL,Colombia,Farmers-Field
TAMBO4-A1,1381900240,909,COL,Colombia,Farmers-Field
UG20_NAROCASSI_17,1382643038,910,UGA,Uganda,GENEBANK-NationalAgricultureResearchOrganization(NARO)
UG20_NAROCASSI_17,1382850203,910,UGA,Uganda,GENEBANK-NationalAgricultureResearchOrganization(NARO)
UG20_NAROCASSI_17,1382850241,910,UGA,Uganda,GENEBANK-NationalAgricultureResearchOrganization(NARO)
UG20_NAR-NAR_42,1382643038,911,UGA,Uganda,GENEBANK-NationalAgricultureResearchOrganization(NARO)
UG20_NAR-NAR_42,1382850203,911,UGA,Uganda,GENEBANK-NationalAgricultureResearchOrganization(NARO)
UG20_NAR-NAR_43,1382643038,911,UGA,Uganda,GENEBANK-NationalAgricultureResearchOrganization(NARO)
237_Cauca,1382053015,912,COL,Colombia,Farmers-Field
398_Cauca,1382089273,912,COL,Colombia,Farmers-Field
SM1712-10(7),1381900245,912,COL,Colombia,CIAT-Breedingprogram
5133_Vietnam,1382174481,913,VNM,Vietnam,RootCropResearchandDevelopmentCenter(RCRDC)
6114_Vietnam,1382089306,913,VNM,Vietnam,HungLocAgriculturalResearchCenter(HLARC)
771_Vietnam,1382089313,913,VNM,Vietnam,FieldCollected
SMB2446-2_Breeding,1382533285,914,COL,Colombia,CIAT-Breedingprogram
SM1973-25_CN,1382513138,914,COL,Colombia,Fieldcollected
SM1973-25_CN,1382513138,914,COL,Colombia,Fieldcollected
IND135_Breeding,1382533285,915,COL,Colombia,CIAT-Breedingprogram
IND135_GenBank,1382643169,915,IDN,Indonesia,GENEBANK-CIAT
IND135,1382380289,915,IDN,Indonesia,GENEBANK-CIAT
UG20_NAROCASSI_21,1382643158,916,UGA,Uganda,GENEBANK-NationalAgricultureResearchOrganization(NARO)
UG20_NAROCASSI_21,1382850203,916,UGA,Uganda,GENEBANK-NationalAgricultureResearchOrganization(NARO)
UG20_NAROCASSI_36,1382850203,916,UGA,Uganda,GENEBANK-NationalAgricultureResearchOrganization(NARO)
TME526,1382533608,917,CIV,Coted D'Lavoire,IDESSA
NGA5,1382293070,917,NGA,Nigeria,GENEBANK-CIAT
TME1072,1382533208,917,NGA,Nigeria,IITA-COSCA2001
6022_Vietnam,1382174461,918,VNM,Vietnam,HungLocAgriculturalResearchCenter(HLARC)
6086_Vietnam,1382174461,918,VNM,Vietnam,HungLocAgriculturalResearchCenter(HLARC)
6163_Vietnam,1382089306,918,VNM,Vietnam,HungLocAgriculturalResearchCenter(HLARC)
BGM-2020,2023121115,919,BRA,Brazil,GENEBANK-EmpresaBrasileiradePesquisaAgropecuária(EMBRAPA)
BGM-2105,2023121115,919,BRA,Brazil,GENEBANK-EmpresaBrasileiradePesquisaAgropecuária(EMBRAPA)
BGM-2120,2023121115,919,BRA,Brazil,GENEBANK-EmpresaBrasileiradePesquisaAgropecuária(EMBRAPA)
CM5253-1_Breeding,1382533285,920,COL,Colombia,CIAT-Breedingprogram
CM5253-1,1382293077,920,COL,Colombia,GENEBANK-CIAT
SG623-10,1382293059,920,COL,Colombia,GENEBANK-CIAT
234_Adjayingnin2,1382533319,921,NGA,Nigeria,FieldCollected-InternationalInstituteofTropicalAgriculture (IITA)
235_Adjayingnin2,1382533319,921,NGA,Nigeria,FieldCollected-InternationalInstituteofTropicalAgriculture (IITA)
236_Adjayingnin2,1382533319,921,NGA,Nigeria,FieldCollected-InternationalInstituteofTropicalAgriculture (IITA)
1007_Vietnam,1382089319,922,VNM,Vietnam,FieldCollected
1009_Vietnam,1382174465,922,VNM,Vietnam,FieldCollected
1045_Vietnam,1382089319,922,VNM,Vietnam,FieldCollected
UG20_NAR-AL_3,1382850233,923,UGA,Uganda,GENEBANK-NationalAgricultureResearchOrganization(NARO)
UG20_NAR-AL_4,1382850203,923,UGA,Uganda,GENEBANK-NationalAgricultureResearchOrganization(NARO)
UG20_NAR-AL_4,1382850233,923,UGA,Uganda,GENEBANK-NationalAgricultureResearchOrganization(NARO)
CHITALA_CW22_0014,2023121122,924,MWI,Malawi,GENEBANK-DepartmentofagriculturalResearchservices(DARS)
CHITALA_CW22_0063,2023121123,924,MWI,Malawi,GENEBANK-DepartmentofagriculturalResearchservices(DARS)
CHITEDZE_CW22_0063,2023121125,924,MWI,Malawi,GENEBANK-DepartmentofagriculturalResearchservices(DARS)
6044_Vietnam,1382174461,925,VNM,Vietnam,HungLocAgriculturalResearchCenter(HLARC)
6105_Vietnam,1382089306,925,VNM,Vietnam,HungLocAgriculturalResearchCenter(HLARC)
6185_Vietnam,1382089323,925,VNM,Vietnam,HungLocAgriculturalResearchCenter(HLARC)
12y_PTR,1382533206,926,PRI,Puerto Rico,GENEBANK
21y_PTR,1382533206,926,PRI,Puerto Rico,GENEBANK
25y_PTR,1382533206,926,PRI,Puerto Rico,GENEBANK
CG97-03-07_d,1382850004,927,PHL,Philippines,
VCv-1,1382850243,927,PHL,Philippines,
VCv-1_d,1382850243,927,PHL,Philippines,
TME335,1382533631,928,,,
TME259,1382533208,928,GHA,Ghana,CRI
TME481,1382533623,928,TGO,Togo,ITRA
BGM-0760,2023121128,929,BRA,Brazil,GENEBANK-EmpresaBrasileiradePesquisaAgropecuária(EMBRAPA)
BGM-1692,2023121115,929,BRA,Brazil,GENEBANK-EmpresaBrasileiradePesquisaAgropecuária(EMBRAPA)
BRA1328,1382293067,929,BRA,Brazil,GENEBANK-CIAT
CHITALA_CW22_0066,2023121123,930,MWI,Malawi,GENEBANK-DepartmentofagriculturalResearchservices(DARS)
CHITALA_CW22_0078,2023121123,930,MWI,Malawi,GENEBANK-DepartmentofagriculturalResearchservices(DARS)
CHITEDZE_CW22_0066,2023121125,930,MWI,Malawi,GENEBANK-DepartmentofagriculturalResearchservices(DARS)
BGM-1749,2023121115,931,BRA,Brazil,GENEBANK-EmpresaBrasileiradePesquisaAgropecuária(EMBRAPA)
Folha Fina,2023121117,931,BRA,Brazil,GENEBANK-EmpresaBrasileiradePesquisaAgropecuária(EMBRAPA)
BRA326,1382513306,931,BRA,Brazil,GENEBANK-CIAT
21_15_Vietnam,1382089323,932,VNM,Vietnam,FieldCollected-Intraplots
21_3_Vietnam,1382089323,932,VNM,Vietnam,FieldCollected-Intraplots
710_Vietnam,1382174476,932,VNM,Vietnam,FieldCollected
C19_Breeding,1382533180,933,COL,Colombia,CIAT-Breedingprogram
C-18_GY,1382513603,933,COL,Colombia,CIAT-CassavaGenetics
C-19_GY,1382513603,933,COL,Colombia,CIAT-CassavaGenetics
TME348,1382533631,934,,,
TME534,1382533608,934,MWI,Malawi,MOALD
TME501,1382533346,934,NGA,Nigeria,IITA-CassavaBreedingUnit
SM805-15_Breeding,1382533285,935,COL,Colombia,CIAT-Breedingprogram
SM805-15,1381900245,935,COL,Colombia,GENEBANK-CIAT
SM805-15_CN,1382513138,935,COL,Colombia,Fieldcollected
TME320,1382533631,936,,,
TME448,1382533208,936,BEN,Benin,INRAB
TME462,1382533623,936,BEN,Benin,INRAB
401_Cauca_D,1382089281,937,COL,Colombia,Farmers-Field
SM1498-4A-1,1381900244,937,COL,Colombia,Farmers-Field
SM14984A-A10,1381900240,937,COL,Colombia,Farmers-Field
123_Assaba1,1382533190,938,NGA,Nigeria,FieldCollected-InternationalInstituteofTropicalAgriculture (IITA)
