"","MATINH","MAHUYEN","MAXA","MADIABAN","IDHO","ws_method","ws_area_unit","ws_rate_ha","certified","rice_name","KYDIEUTRA","dummy_1m","dummy_1r","dummy_1m1r","n_app_fert","sum_fert","dummy_2r_fert","dummy_2r_app","dummy_2r","n_app_drug","n_app_insect_fungi","n_insect","n_fungi","dummy_3r_n_app","dummy_3r_stage","dummy_3r","water_source","pipe","n_drydown","dummy_4r","store_method","harvest_combine","harvest_strawbaler","harvest_manual","harvest_other","timing","moisture","dry_method","dummy_5r","dummy_1m2r","dummy_1m3r","dummy_1m4r","dummy_1m5r"
"5295",30,290,10558,7,10558007003,1,2,83.3333333333333,1,"khang dân",2,1,1,1,3,66.11,1,1,1,2,2,2,1,1,0,NA,1,NA,0,0,2,1,0,0,0,3,1,2,0,1,NA,0,0
"5296",30,290,10558,7,10558007004,1,2,69.4444444444444,2,"Khang dân",2,0,1,0,2,83.34,1,0,0,3,2,2,0,1,0,NA,1,NA,1,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"5297",30,290,10558,7,10558007005,4,2,55.5555555555556,2,"khang dân",2,0,1,0,2,100,1,0,0,4,2,2,1,1,0,NA,1,NA,1,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"5298",30,290,10558,7,10558007006,4,2,69.4444444444444,2,"pc",2,0,1,0,2,93.89,1,0,0,4,2,2,0,1,0,NA,1,NA,1,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"5299",30,290,10558,7,10558007008,1,2,55.5555555555556,1,"KD",2,1,1,1,2,119.45,0,0,0,2,2,2,0,1,0,NA,1,NA,1,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"5300",30,290,10558,7,10558007009,1,2,55.5555555555556,1,"bc",2,1,1,1,2,119.45,0,0,0,2,2,2,0,1,0,NA,1,NA,1,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"5301",30,290,10558,7,10558007010,1,2,55.5555555555556,1,"BC",2,1,1,1,2,119.45,0,0,0,3,1,2,0,1,0,NA,1,NA,1,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"5302",30,290,10558,7,10558007011,1,2,55.5555555555556,1,"KD",2,1,1,1,2,119.45,0,0,0,2,2,2,0,1,0,NA,1,NA,1,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"5303",30,290,10558,7,10558007014,1,2,55.5555555555556,99,"TBR225",2,0,1,0,2,77.77,1,0,0,3,3,2,1,1,0,NA,1,NA,1,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"5304",30,290,10558,7,10558007015,1,2,55.5555555555556,99,"BC15",2,0,1,0,2,51.11,1,0,0,3,2,2,0,1,0,NA,4,2,2,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"5305",30,291,10651,9,10651009001,1,2,55.5555555555556,1,"tẻ thơm",2,1,1,1,3,44.44,1,1,1,3,2,3,0,1,0,NA,1,NA,2,0,2,1,0,0,0,3,1,2,0,1,NA,0,0
"5306",30,291,10651,9,10651009004,1,2,83.3333333333333,1,"Nếp",2,1,1,1,3,20,1,1,1,3,2,3,0,1,0,NA,1,NA,1,0,2,1,0,0,0,3,1,2,0,1,NA,0,0
"5307",30,291,10651,9,10651009009,1,2,27.7777777777778,1,"hạt ngọc",2,1,1,1,2,337.78,0,0,0,2,2,2,1,1,0,NA,1,NA,1,0,3,1,0,0,0,3,2,2,0,0,0,0,0
"5308",30,291,10651,9,10651009011,1,2,27.7777777777778,1,"VN10",2,1,1,1,2,44.44,1,0,0,2,2,2,0,1,0,NA,1,NA,0,0,3,1,0,0,0,3,2,2,0,0,0,0,0
"5309",30,291,10651,9,10651009012,1,2,27.7777777777778,1,"VN10",2,1,1,1,2,130.56,0,0,0,2,2,2,0,1,0,NA,1,NA,0,0,3,1,0,0,0,3,2,1,0,0,0,0,0
"5310",30,291,10651,9,10651009015,1,2,55.5555555555556,2,"Q5",2,0,1,0,3,93.89,1,1,1,4,3,3,0,1,0,NA,1,NA,1,0,2,1,0,0,0,2,2,2,1,0,0,0,0
"5311",30,288,10663,1,10663001004,5,2,83.3333333333333,1,"bắc thơm",2,1,1,1,2,400,0,0,0,3,1,2,1,1,0,NA,1,NA,0,0,3,1,0,0,0,3,2,2,0,0,0,0,0
"5312",30,288,10663,1,10663001005,1,2,55.5555555555556,1,"BC15",2,1,1,1,2,177.78,0,0,0,4,2,2,2,1,0,NA,1,NA,0,0,3,1,0,0,0,3,2,2,0,0,0,0,0
"5313",30,288,10663,1,10663001006,4,2,83.3333333333333,1,"băc thơm7",2,1,1,1,3,93.33,1,1,1,3,1,1,2,1,0,NA,1,NA,2,0,3,1,0,0,0,3,2,2,0,1,NA,0,0
"5314",30,288,10663,1,10663001007,4,2,83.3333333333333,1,"DQ11",2,1,1,1,2,71.11,1,0,0,3,1,1,0,1,1,1,1,NA,1,0,3,1,0,0,0,3,1,2,0,0,0,0,0
"5315",30,288,10663,1,10663001011,4,2,83.3333333333333,1,"DQ11",2,1,1,1,3,93.33,1,1,1,3,1,1,1,1,0,NA,1,NA,1,0,3,1,0,0,0,3,2,2,0,1,NA,0,0
"5316",30,288,10663,1,10663001014,4,2,83.3333333333333,1,"DQ11",2,1,1,1,2,400,0,0,0,3,1,2,0,1,0,NA,1,NA,1,0,3,1,0,0,0,3,2,2,0,0,0,0,0
"5317",30,292,10705,2,10705002001,1,2,41.6666666666667,2,"khang dân 18",2,0,1,0,5,125.56,0,1,0,8,5,3,5,0,0,0,1,NA,0,0,2,1,0,0,0,2,2,2,1,0,0,0,0
"5318",30,292,10705,2,10705002008,4,2,36.1111111111111,1,"khang dân 18",2,1,1,1,5,125.56,0,1,0,8,5,2,5,0,0,0,1,NA,2,0,2,1,0,0,0,2,2,2,1,0,0,0,0
"5319",30,292,10705,2,10705002013,4,2,27.7777777777778,1,"Bắc Thơm",2,1,1,1,3,172.22,0,1,0,5,4,1,0,0,0,0,1,NA,0,0,3,1,0,0,0,3,1,2,0,0,0,0,0
"5320",30,292,10705,2,10705002017,5,2,27.7777777777778,1,"Bắc Thơm",2,1,1,1,4,168.88,0,1,0,6,5,1,0,0,0,0,1,NA,0,0,3,1,0,0,0,3,1,2,0,0,0,0,0
"5321",30,294,10831,4,10831004001,1,2,55.5555555555556,1,"Thiên ưu",2,1,1,1,1,0,1,0,0,3,1,2,0,1,0,NA,1,NA,2,0,2,1,0,0,0,3,1,3,0,0,0,0,0
"5322",30,294,10831,4,10831004005,1,2,41.6666666666667,1,"DQ11",2,1,1,1,2,11.11,1,0,0,5,2,2,0,1,0,NA,4,2,2,0,2,1,0,0,0,3,1,3,0,0,0,0,0
"5323",30,294,10831,4,10831004008,1,2,55.5555555555556,1,"Dq11",2,1,1,1,2,33.33,1,0,0,5,2,2,1,1,0,NA,4,2,2,0,2,1,0,0,0,3,1,8,0,0,0,0,0
"5324",30,294,10831,4,10831004009,1,2,55.5555555555556,3,"dq11",2,0,1,0,2,33.33,1,0,0,5,2,2,0,1,0,NA,4,2,2,0,2,1,0,0,0,3,1,8,0,0,0,0,0
"5325",30,295,10891,6,10891006005,1,2,55.5555555555556,2,"Giống Đài thơm",2,0,1,0,3,146.11,0,1,0,3,1,2,2,1,0,NA,1,NA,2,0,3,1,0,0,0,3,1,2,0,0,0,0,0
"5326",30,295,10891,6,10891006010,1,2,55.5555555555556,2,"bắc thơm",2,0,1,0,3,66.11,1,1,1,3,1,1,0,1,0,NA,1,NA,2,0,2,1,0,0,0,3,1,2,0,0,0,0,0
"5327",30,295,10891,6,10891006015,4,2,55.5555555555556,2,"bắc thơm",2,0,1,0,1,20.83,1,0,0,2,1,2,1,1,0,NA,1,NA,2,0,2,1,0,0,0,3,1,2,0,0,0,0,0
"5328",30,295,10927,6,10927006002,1,2,61.1111111111111,2,"Bắc thơm số 7",2,0,1,0,3,44.44,1,1,1,3,2,3,0,1,0,NA,1,NA,2,0,3,1,0,0,0,3,1,2,0,0,0,0,0
"5329",30,295,10927,6,10927006006,1,2,69.4444444444444,1,"Bắc thơm số 7",2,1,1,1,3,175,0,1,0,3,3,2,2,1,0,NA,1,NA,2,0,3,1,0,0,0,3,1,2,0,0,0,0,0
"5330",30,288,11077,12,11077012001,4,2,83.3333333333333,1,"Bắc thơm 7",2,1,1,1,3,88.89,1,1,1,4,1,1,3,1,0,NA,1,NA,2,0,3,1,0,0,0,3,2,2,0,1,NA,0,0
"5331",30,288,11077,12,11077012003,5,2,83.3333333333333,1,"Bắc thơm",2,1,1,1,2,400,0,0,0,3,1,2,1,1,0,NA,1,NA,2,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"5332",30,288,11077,12,11077012005,4,2,83.3333333333333,1,"DQ11",2,1,1,1,2,400,0,0,0,3,1,2,0,1,0,NA,1,NA,2,0,3,1,0,0,0,3,2,2,0,0,0,0,0
"5333",30,288,11077,12,11077012006,5,2,100,1,"BR225",2,1,1,1,3,177.79,0,1,0,3,3,2,3,1,0,NA,1,NA,0,0,3,1,0,0,0,3,2,2,0,0,0,0,0
"5334",30,288,11077,12,11077012007,5,2,83.3333333333333,1,"DQ11",2,1,1,1,2,400,0,0,0,3,1,1,0,1,1,1,1,NA,2,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"5335",30,288,11077,12,11077012008,4,2,83.3333333333333,1,"Bắc thơm",2,1,1,1,2,55.56,1,0,0,2,1,1,0,1,0,NA,1,NA,2,0,3,1,0,0,0,3,2,2,0,0,0,0,0
"5336",30,288,11077,12,11077012009,4,2,83.3333333333333,1,"DQ11",2,1,1,1,3,88.89,1,1,1,3,1,0,2,1,0,NA,1,NA,2,0,3,1,0,0,0,3,2,2,0,1,NA,0,0
"5337",30,288,11077,12,11077012012,1,2,55.5555555555556,1,"BC15",2,1,1,1,2,177.78,0,0,0,2,1,2,2,1,0,NA,1,NA,0,0,3,1,0,0,0,3,2,2,0,0,0,0,0
"5338",30,288,11077,12,11077012014,4,2,83.3333333333333,1,"Bắc thơm",2,1,1,1,3,120,0,1,0,3,2,1,1,1,0,NA,1,NA,2,0,3,1,0,0,0,3,2,2,0,0,0,0,0
"5339",30,298,11125,10,11125010001,5,2,69.4444444444444,1,"BC",2,1,1,1,4,186.67,0,1,0,3,3,3,0,1,0,NA,1,NA,1,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"5340",30,298,11125,10,11125010002,4,2,50,2,"BC15",2,0,1,0,2,0,1,0,0,2,1,1,0,1,0,NA,1,NA,2,0,3,1,0,0,0,3,2,2,0,0,0,0,0
"5341",30,298,11125,10,11125010004,5,2,50,2,"BC15",2,0,1,0,2,0,1,0,0,4,3,3,3,1,0,NA,1,NA,2,0,3,1,0,0,0,3,2,2,0,0,0,0,0
"5342",30,298,11125,10,11125010005,5,2,55.5555555555556,1,"BC",2,1,1,1,4,238.89,0,1,0,4,3,3,1,1,0,NA,1,NA,1,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"5343",30,298,11125,10,11125010007,1,2,27.7777777777778,1,"ST25",2,1,1,1,2,0,1,0,0,3,2,2,0,1,0,NA,1,NA,2,0,2,1,0,0,0,2,2,2,1,0,0,0,0
"5344",30,298,11125,10,11125010008,1,2,27.7777777777778,1,"BC15",2,1,1,1,2,44.44,1,0,0,3,2,2,0,1,0,NA,1,NA,0,0,2,1,0,0,0,2,2,2,1,0,0,0,0
"5345",30,298,11125,10,11125010014,1,2,27.7777777777778,1,"BC15",2,1,1,1,2,35.56,1,0,0,3,2,1,0,1,0,NA,1,NA,0,0,2,1,0,0,0,2,2,2,1,0,0,0,0
"5346",30,299,11203,6,11203006002,1,2,41.6666666666667,1,"bắc THƠM kbl",2,1,1,1,3,0,1,1,1,5,3,3,0,1,0,NA,1,NA,0,0,3,1,0,0,0,3,2,2,0,1,NA,0,0
"5347",30,299,11203,6,11203006013,4,2,55.5555555555556,2,"PC6",2,0,1,0,3,0,1,1,1,2,2,2,1,1,0,NA,1,NA,1,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"5348",30,299,11203,6,11203006014,6,2,83.3333333333333,1,"thiên ưu",2,1,1,1,2,0,1,0,0,2,2,2,2,1,0,NA,1,NA,1,0,3,1,0,0,0,3,2,2,0,0,0,0,0
"5349",31,311,11503,5,11503005001,5,2,41.6666666666667,1,"BC",2,1,1,1,3,63.05,1,1,1,3,2,1,1,1,0,NA,1,NA,2,0,2,1,0,0,0,3,2,3,0,1,NA,0,0
"5350",31,311,11503,5,11503005002,5,2,41.6666666666667,1,"BC",2,1,1,1,3,58.61,1,1,1,3,2,2,1,1,0,NA,1,NA,2,0,3,1,0,0,0,3,2,3,0,1,NA,0,0
"5351",31,311,11503,5,11503005003,1,2,55.5555555555556,1,"đài thơm",2,1,1,1,3,47.78,1,1,1,1,1,1,0,1,0,NA,1,NA,2,0,3,1,0,0,0,3,2,2,0,1,NA,0,0
"5352",31,311,11503,5,11503005007,5,2,41.6666666666667,1,"BC",2,1,1,1,1,194.44,0,0,0,1,1,1,0,1,0,NA,1,NA,4,0,3,1,0,0,0,3,2,2,0,0,0,0,0
"5353",31,311,11503,5,11503005009,5,2,41.6666666666667,1,"BC",2,1,1,1,3,54.45,1,1,1,3,2,1,1,1,0,NA,1,NA,2,0,2,1,0,0,0,3,2,2,0,1,NA,0,0
"5354",31,311,11503,5,11503005014,5,2,41.6666666666667,1,"BC",2,1,1,1,3,29.17,1,1,1,2,1,1,0,1,0,NA,1,NA,2,0,3,1,0,0,0,3,2,2,0,1,NA,0,0
"5355",31,311,11503,5,11503005015,5,2,41.6666666666667,1,"lúa lai 505",2,1,1,1,3,64.17,1,1,1,3,2,1,1,1,0,NA,1,NA,2,0,3,1,0,0,0,3,2,3,0,1,NA,0,0
"5356",31,311,11536,13,11536013012,1,2,55.5555555555556,3,"PC",2,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,NA,1,0,2,0,0,1,0,3,2,2,0,0,0,0,0
"5357",31,311,11545,10,11545010007,5,2,27.7777777777778,1,"lai quốc tế",2,1,1,1,3,40.56,1,1,1,3,2,1,1,1,0,NA,1,NA,2,0,2,0,0,1,0,3,2,2,0,1,NA,0,0
"5358",31,311,11545,10,11545010008,5,2,27.7777777777778,1,"lai quốc tế",2,1,1,1,3,38.89,1,1,1,1,1,1,0,1,0,NA,1,NA,2,0,2,0,0,1,0,3,2,2,0,1,NA,0,0
"5359",31,311,11545,10,11545010009,5,2,27.7777777777778,1,"bc",2,1,1,1,3,38.89,1,1,1,1,1,1,0,1,0,NA,1,NA,2,0,2,0,0,1,0,3,2,2,0,1,NA,0,0
"5360",31,311,11545,10,11545010010,5,2,27.7777777777778,3,"lai quốc tế",2,0,1,0,3,38.89,1,1,1,1,1,1,0,1,0,NA,1,NA,2,0,2,0,0,1,0,3,2,2,0,0,0,0,0
"5361",31,313,11656,12,11656012001,1,2,55.5555555555556,3,"lúa tẻ",2,0,1,0,2,33.33,1,0,0,3,3,3,2,1,0,NA,1,NA,0,0,2,1,0,0,0,3,1,2,0,0,0,0,0
"5362",31,313,11656,12,11656012003,4,2,41.6666666666667,1,"đài thơm",2,1,1,1,2,138.89,0,0,0,3,3,2,1,1,0,NA,1,NA,0,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"5363",31,313,11656,12,11656012005,1,2,27.7777777777778,1,"225",2,1,1,1,2,108.89,0,0,0,2,2,2,0,1,0,NA,1,NA,0,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"5364",31,313,11656,12,11656012009,4,2,97.2222222222222,1,"bc",2,1,1,1,2,194.44,0,0,0,2,2,2,0,1,0,NA,1,NA,0,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"5365",31,314,11701,11,11701011002,6,2,27.7777777777778,1,"long hương",2,1,1,1,3,0,1,1,1,3,3,2,0,1,0,NA,1,NA,0,0,3,1,0,0,0,2,1,2,1,1,NA,0,0
"5366",31,314,11701,11,11701011004,4,2,33.3333333333333,1,"Thiên Hương",2,1,1,1,2,0,1,0,0,3,2,2,1,1,0,NA,1,NA,0,0,2,1,0,0,0,3,1,2,0,0,0,0,0
"5367",31,314,11701,11,11701011006,4,2,27.7777777777778,1,"Thái xuyên",2,1,1,1,2,0,1,0,0,3,2,2,0,1,0,NA,1,NA,0,0,2,1,0,0,0,2,1,2,1,0,0,0,0
"5368",31,314,11701,11,11701011007,4,2,27.7777777777778,1,"Long Hương",2,1,1,1,2,0,1,0,0,3,2,2,1,1,0,NA,1,NA,0,0,3,1,0,0,0,2,1,2,1,0,0,0,0
"5369",31,314,11701,11,11701011009,5,2,27.7777777777778,1,"Tạp giao",2,1,1,1,2,0,1,0,0,3,2,2,1,1,0,NA,1,NA,0,0,3,1,0,0,0,2,1,2,1,0,0,0,0
"5370",31,314,11701,11,11701011011,4,2,41.6666666666667,1,"thái xuyên",2,1,1,1,2,0,1,0,0,3,2,2,1,1,0,NA,1,NA,0,0,2,1,0,0,0,3,1,2,0,0,0,0,0
"5371",31,314,11701,11,11701011014,6,2,27.7777777777778,1,"Thái Xuyên",2,1,1,1,2,0,1,0,0,3,2,2,1,1,0,NA,1,NA,0,0,2,1,0,0,0,2,1,2,1,0,0,0,0
"5372",31,314,11701,11,11701011015,4,2,27.7777777777778,1,"gấu đỏ",2,1,1,1,2,0,1,0,0,3,2,2,1,1,0,NA,1,NA,0,0,3,1,0,0,0,2,1,2,1,0,0,0,0
"5373",31,314,11722,8,11722008002,1,2,27.7777777777778,99,"tạp giao",2,0,1,0,3,0,1,1,1,0,0,0,0,1,NA,NA,4,2,1,0,2,1,0,0,0,3,1,2,0,0,0,0,0
"5374",31,314,11722,8,11722008005,5,3,20,99,"thái xuyên",2,0,1,0,3,0,1,1,1,1,1,1,0,1,1,1,1,NA,0,0,2,1,0,0,0,3,1,2,0,0,0,0,0
"5375",31,314,11722,8,11722008006,4,2,27.7777777777778,99,"tạp giao",2,0,1,0,3,0,1,1,1,2,2,2,0,1,0,NA,1,NA,0,0,3,1,0,0,0,3,1,2,0,0,0,0,0
"5376",31,314,11722,8,11722008009,4,2,27.7777777777778,99,"thái xuyên",2,0,1,0,3,0,1,1,1,0,0,0,0,1,NA,NA,1,NA,0,0,3,1,0,0,0,3,1,2,0,0,0,0,0
"5377",31,314,11722,8,11722008012,4,2,138.888888888889,99,"tạp gíao",2,0,0,0,3,0,1,1,1,2,1,1,0,1,0,NA,3,2,2,0,3,1,0,0,0,3,1,2,0,0,0,0,0
"5378",31,314,11722,8,11722008014,5,3,20,1,"tạp giao",2,1,1,1,3,0,1,1,1,0,0,1,0,1,0,NA,3,2,0,0,2,1,0,0,0,3,1,2,0,1,NA,0,0
"5379",31,314,11731,7,11731007001,1,2,16.6666666666667,1,"Tạp giao",2,1,1,1,3,0,1,1,1,3,3,3,2,1,0,NA,1,NA,2,0,3,1,0,0,0,3,2,3,0,1,NA,0,0
"5380",31,314,11731,7,11731007002,1,2,16.6666666666667,1,"tạp giao",2,1,1,1,2,0,1,0,0,2,2,2,2,1,0,NA,1,NA,2,0,3,1,0,0,0,3,2,3,0,0,0,0,0
"5381",31,314,11731,7,11731007003,1,2,19.4444444444444,1,"tạp giao",2,1,1,1,3,0,1,1,1,3,3,3,2,1,0,NA,1,NA,0,0,3,1,0,0,0,3,2,2,0,1,NA,0,0
"5382",31,314,11731,7,11731007006,1,2,22.2222222222222,1,"Hương ưu 98",2,1,1,1,3,0,1,1,1,3,3,3,3,1,0,NA,1,NA,3,0,3,1,0,0,0,3,2,2,0,1,NA,0,0
"5383",31,314,11731,7,11731007009,1,2,16.6666666666667,1,"Tạp giao phú ưu",2,1,1,1,3,0,1,1,1,2,2,2,2,1,0,NA,1,NA,0,0,3,1,0,0,0,3,2,2,0,1,NA,0,0
"5384",31,314,11731,7,11731007010,1,2,13.8888888888889,1,"gấu hương ưu 98",2,1,1,1,3,0,1,1,1,3,3,3,1,1,0,NA,1,NA,2,0,3,1,0,0,0,3,2,3,0,1,NA,0,0
"5385",31,314,11731,7,11731007011,1,2,19.4444444444444,1,"Tạp giao",2,1,1,1,3,0,1,1,1,2,2,2,1,1,0,NA,1,NA,3,0,3,1,0,0,0,3,2,2,0,1,NA,0,0
"5386",31,314,11731,7,11731007012,1,2,22.2222222222222,1,"tạp giao",2,1,1,1,3,0,1,1,1,3,3,3,0,1,0,NA,1,NA,2,0,3,1,0,0,0,3,2,2,0,1,NA,0,0
"5387",31,314,11731,7,11731007013,1,2,27.7777777777778,1,"ST 25",2,1,1,1,2,0,1,0,0,3,3,2,0,1,0,NA,1,NA,0,0,3,1,0,0,0,3,2,2,0,0,0,0,0
"5388",31,315,11791,6,11791006011,6,2,27.7777777777778,2,"đài bắc",2,0,1,0,3,0,1,1,1,2,2,2,0,1,0,NA,3,2,0,0,2,1,0,0,0,3,1,2,0,0,0,0,0
"5389",31,315,11791,6,11791006012,4,2,27.7777777777778,2,"BC",2,0,1,0,2,128.89,0,0,0,2,2,2,0,1,0,NA,4,2,0,0,2,1,0,0,0,3,1,2,0,0,0,0,0
"5390",31,315,11791,6,11791006013,6,2,27.7777777777778,2,"đài bắc",2,0,1,0,2,111.11,0,0,0,2,2,2,0,1,0,NA,4,2,0,0,2,1,0,0,0,3,1,2,0,0,0,0,0
"5391",33,323,11974,6,11974006003,1,2,416.666666666667,1,"225",2,1,0,0,3,180,0,1,0,3,3,3,0,1,0,NA,1,NA,1,0,2,1,0,0,0,3,1,2,0,0,0,0,0
"5392",33,323,11974,6,11974006004,4,2,27.7777777777778,1,"bắc thơm",2,1,1,1,4,305,0,1,0,8,8,4,3,0,0,0,1,NA,1,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"5393",33,323,11974,6,11974006006,4,2,27.7777777777778,1,"A25",2,1,1,1,2,333.34,0,0,0,3,2,2,1,1,0,NA,1,NA,0,0,2,1,0,0,0,3,2,3,0,0,0,0,0
"5394",33,323,11974,6,11974006008,1,2,41.6666666666667,2,"225",2,0,1,0,2,263.33,0,0,0,3,3,2,2,1,0,NA,1,NA,1,0,2,1,0,0,0,3,1,2,0,0,0,0,0
"5395",33,323,11974,6,11974006012,4,2,27.7777777777778,1,"A25",2,1,1,1,2,74.45,1,0,0,2,1,1,0,1,0,NA,1,NA,0,0,2,1,0,0,0,3,2,3,0,0,0,0,0
"5396",33,323,11974,6,11974006013,4,2,27.7777777777778,1,"khang dân",2,1,1,1,3,17.78,1,1,1,7,7,4,3,0,0,0,1,NA,1,0,2,1,0,0,0,3,2,2,0,1,0,0,0
"5397",33,323,11974,6,11974006015,4,3,30,1,"A2",2,1,1,1,3,469.44,0,1,0,3,2,2,1,1,0,NA,1,NA,0,0,2,1,0,0,0,3,2,3,0,0,0,0,0
"5398",33,327,12055,1,12055001009,1,2,27.7777777777778,2,"tẻ đỏ",2,0,1,0,3,99.99,1,1,1,2,2,2,0,1,0,NA,2,NA,0,0,2,1,0,0,0,2,2,3,1,0,0,0,0
"5399",33,329,12142,2,12142002008,1,2,27.7777777777778,3,"bắc thơm 67",2,0,1,0,3,11.11,1,1,1,3,2,2,1,1,0,NA,4,2,1,0,3,1,0,0,0,2,2,2,1,0,0,0,0
"5400",33,331,12283,7,12283007002,4,2,61.1111111111111,1,"Tẻ đỏ",2,1,1,1,2,53.33,1,0,0,5,4,1,3,0,0,0,1,NA,1,0,3,1,0,0,0,3,2,3,0,0,0,0,0
"5401",33,331,12283,7,12283007003,4,2,61.1111111111111,1,"Tẻ đỏ",2,1,1,1,3,79.99,1,1,1,5,4,1,3,0,0,0,1,NA,1,0,3,1,0,0,0,2,2,3,1,1,0,0,0
"5402",33,331,12283,7,12283007004,1,2,55.5555555555556,1,"Tẻ đỏ",2,1,1,1,3,79.99,1,1,1,5,4,2,4,0,0,0,1,NA,1,0,2,1,0,0,0,3,2,3,0,1,0,0,0
"5403",33,331,12283,7,12283007011,5,2,250,2,"bắc thơm 7",2,0,0,0,3,880.56,0,1,0,4,2,2,0,1,0,NA,4,2,2,0,3,1,0,0,0,3,2,2,0,0,0,0,0
"5404",33,331,12283,7,12283007014,1,2,236.111111111111,2,"bắc thơm 7",2,0,0,0,2,977.78,0,0,0,2,2,1,2,1,0,NA,4,2,2,0,3,1,0,0,0,3,2,2,0,0,0,0,0
"5405",33,331,12283,7,12283007015,1,2,347.222222222222,2,"bắc thơm 7",2,0,0,0,2,1088.89,0,0,0,3,1,2,0,1,1,1,4,2,2,0,3,1,0,0,0,3,2,2,0,0,0,0,0
"5406",33,333,12412,8,12412008001,4,2,41.6666666666667,1,"hà phát 3",2,1,1,1,2,92.44,1,0,0,4,3,3,2,1,0,NA,1,NA,1,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"5407",33,333,12412,8,12412008002,4,2,41.6666666666667,1,"Bắc thơm",2,1,1,1,2,80,1,0,0,3,2,2,0,1,0,NA,1,NA,1,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"5408",33,333,12412,8,12412008004,4,2,41.6666666666667,1,"Tẻ thơm",2,1,1,1,2,80,1,0,0,4,3,1,0,1,0,NA,1,NA,1,0,3,1,0,0,0,3,2,2,0,0,0,0,0
"5409",33,333,12412,8,12412008006,4,2,41.6666666666667,1,"bắc thơm",2,1,1,1,2,84.45,1,0,0,3,2,2,1,1,0,NA,1,NA,1,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"5410",33,333,12412,8,12412008008,4,2,41.6666666666667,1,"Tẻ thơm",2,1,1,1,2,93.33,1,0,0,3,2,1,0,1,0,NA,1,NA,1,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"5411",33,333,12412,8,12412008009,4,2,55.5555555555556,1,"TS25",2,1,1,1,2,138.89,0,0,0,3,2,2,0,1,0,NA,1,NA,0,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"5412",33,333,12412,8,12412008010,5,2,41.6666666666667,1,"bắc thơm",2,1,1,1,2,84.45,1,0,0,3,2,2,1,1,0,NA,1,NA,1,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"5413",33,333,12412,8,12412008013,4,2,41.6666666666667,1,"hà phát 3",2,1,1,1,2,62.23,1,0,0,4,3,3,2,1,0,NA,1,NA,0,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"5414",33,333,12412,8,12412008015,5,2,41.6666666666667,1,"hà phát 3",2,1,1,1,2,97.77,1,0,0,3,2,2,2,1,0,NA,1,NA,1,0,3,1,0,0,0,3,2,2,0,0,0,0,0
"5415",34,338,12541,2,12541002005,5,2,41.6666666666667,1,"bc15",2,1,1,1,2,33.33,1,0,0,3,2,2,0,1,0,NA,1,NA,0,0,3,1,0,0,0,3,2,2,0,0,0,0,0
"5416",34,338,12541,2,12541002006,1,2,55.5555555555556,1,"BC15",2,1,1,1,2,31.11,1,0,0,5,2,2,0,1,0,NA,1,NA,0,0,3,1,0,0,0,3,2,2,0,0,0,0,0
"5417",34,338,12541,2,12541002008,4,2,41.6666666666667,1,"bc15",2,1,1,1,2,44.44,1,0,0,3,2,2,0,1,0,NA,1,NA,0,0,2,1,0,0,0,3,2,2,0,0,0,0,0
"5418",34,338,12541,2,12541002011,4,2,55.5555555555556,1,"Bc15",2,1,1,1,2,50,1,0,0,4,2,2,0,1,0,NA,1,NA,0,0,3,1,0,0,0,3,2,2,0,0,0,0,0
"5419",34,338,12541,2,12541002013,4,2,41.6666666666667,1,"bc15",2,1,1,1,2,33.33,1,0,0,3,2,2,0,1,0,NA,1,NA,0,0,3,1,0,0,0,3,2,2,0,0,0,0,0
"5420",34,338,12577,1,12577001001,6,2,55.5555555555556,1,"bc",2,1,1,1,3,11.11,1,1,1,2,2,2,0,1,0,NA,1,NA,2,0,2,1,0,0,0,2,2,2,1,1,NA,0,0
