"","IDHO","MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","KYDIEUTRA","STT","M4B11A5_C6","M4B11A5_C7","M4B11A5_C8","M4B11A5_C9"
"449","03298012001","11","099","03298","012","001",3,0,18,8,1,2
"450","03298012010","11","099","03298","012","010",3,0,18,3,1,2
"451","03298012014","11","099","03298","012","014",3,0,18,3,1,2
"452","03298012002","11","099","03298","012","002",3,0,18,10,1,3
"453","03298012006","11","099","03298","012","006",3,0,18,10,1,3
"454","03298012007","11","099","03298","012","007",3,0,18,10,1,3
"455","03298012012","11","099","03298","012","012",3,0,18,3,1,3
"456","03298012015","11","099","03298","012","015",3,0,18,3,1,3
"457","03298012011","11","099","03298","012","011",3,0,18,3,1,2
"458","03298012005","11","099","03298","012","005",3,0,18,12,1,2
"459","03298012008","11","099","03298","012","008",3,0,18,7,1,3
"460","03298012013","11","099","03298","012","013",3,0,18,3,1,2
"461","03298012004","11","099","03298","012","004",3,0,18,13,1,2
"462","03298012003","11","099","03298","012","003",3,0,18,6,1,3
"463","03322001009","11","100","03322","001","009",3,0,0,8,2,99
"464","03322001004","11","100","03322","001","004",3,0,0,6,1,99
"465","03322001009","11","100","03322","001","009",3,1,18,15,1,99
"466","03322001015","11","100","03322","001","015",3,1,3,2,3,0
"467","03322001014","11","100","03322","001","014",3,1,2,2,2,0
"468","03322001003","11","100","03322","001","003",3,2,18,4,2,0
"469","03322001015","11","100","03322","001","015",3,2,4,2,3,0
"470","03322001014","11","100","03322","001","014",3,2,2,1,2,0
"471","03322001011","11","100","03322","001","011",3,1,1,0,3,0
"472","03322001004","11","100","03322","001","004",3,1,18,20,1,99
"473","03322001003","11","100","03322","001","003",3,1,0,3,2,1
"474","03322001011","11","100","03322","001","011",3,2,3,2,3,0
"475","03343014012","11","100","03343","014","012",3,1,0,7,2,1
"476","03343014012","11","100","03343","014","012",3,2,18,10,2,0
"477","03286010004","11","102","03286","010","004",3,0,1,2,1,0
"478","03286010002","11","102","03286","010","002",3,0,1,2,1,99
"479","03286010003","11","102","03286","010","003",3,0,1,2,1,0
"480","03286010007","11","102","03286","010","007",3,0,1,2,1,0
"481","03286010002","11","102","03286","010","002",3,1,17,4,1,0
"482","03286010001","11","102","03286","010","001",3,0,1,2,1,0
"483","03390005014","12","106","03390","005","014",3,1,4,8,1,15
"484","03390005015","12","106","03390","005","015",3,1,7,12,1,15
"485","03390005014","12","106","03390","005","014",3,3,11,20,1,5
"486","03390005015","12","106","03390","005","015",3,0,1,10,1,20
"487","03390005008","12","106","03390","005","008",3,0,4,10,1,10
"488","03390005015","12","106","03390","005","015",3,3,17,10,1,5
"489","03390005015","12","106","03390","005","015",3,2,15,20,1,7
"490","03390005014","12","106","03390","005","014",3,2,11,15,1,10
"491","03390005014","12","106","03390","005","014",3,0,1,10,1,15
"492","03469007015","12","107","03469","007","015",3,1,2,5,1,5
"493","03469007015","12","107","03469","007","015",3,3,16,5,1,5
"494","03526006003","12","108","03526","006","003",3,1,3,2,5,3
"495","03526006010","12","108","03526","006","010",3,0,4,4,5,2
"496","03526006013","12","108","03526","006","013",3,0,11,25,6,2
"497","03526006011","12","108","03526","006","011",3,0,11,20,6,1
"498","03526006014","12","108","03526","006","014",3,0,12,25,6,2
"499","03526006010","12","108","03526","006","010",3,1,3,3,5,2
"500","03526006015","12","108","03526","006","015",3,0,12,25,6,2
"501","03526006002","12","108","03526","006","002",3,0,3,4,5,2
"502","03526006009","12","108","03526","006","009",3,1,3,5,5,2
"503","03526006007","12","108","03526","006","007",3,0,3,4,5,2
"504","03526006001","12","108","03526","006","001",3,1,4,2,5,2
"505","03526006012","12","108","03526","006","012",3,0,11,20,6,3
"506","03526006009","12","108","03526","006","009",3,0,4,4,5,3
"507","03526006002","12","108","03526","006","002",3,1,3,2,5,2
"508","03526006001","12","108","03526","006","001",3,0,3,2,5,2
"509","03526006008","12","108","03526","006","008",3,0,3,3,5,3
"510","03526006003","12","108","03526","006","003",3,0,3,2,5,2
"511","03526006006","12","108","03526","006","006",3,0,4,3,5,2
"512","03565003015","12","109","03565","003","015",3,0,5,20,6,15
"513","03565003010","12","109","03565","003","010",3,0,15,3,1,2
"514","03565003011","12","109","03565","003","011",3,0,6,20,6,15
"515","03565003004","12","109","03565","003","004",3,0,8,10,1,20
"516","03565003001","12","109","03565","003","001",3,0,8,10,1,20
"517","03565003009","12","109","03565","003","009",3,0,5,2,1,2
"518","03565003002","12","109","03565","003","002",3,0,8,10,1,20
"519","03565003006","12","109","03565","003","006",3,0,14,3,1,2
"520","03565003007","12","109","03565","003","007",3,0,16,3,1,2
"521","03565003008","12","109","03565","003","008",3,0,17,3,1,4
"522","03565003013","12","109","03565","003","013",3,0,6,19,6,15
"523","03565003015","12","109","03565","003","015",3,1,5,20,6,15
"524","03565003005","12","109","03565","003","005",3,0,8,10,1,20
"525","03565003008","12","109","03565","003","008",3,1,15,2,1,4
"526","03565003012","12","109","03565","003","012",3,0,6,20,6,15
"527","03565003014","12","109","03565","003","014",3,0,6,20,6,15
"528","03589004009","12","109","03589","004","009",3,0,17,2,1,3
"529","03589004010","12","109","03589","004","010",3,0,15,3,1,2
"530","03589004003","12","109","03589","004","003",3,0,8,10,1,20
"531","03589004007","12","109","03589","004","007",3,0,16,3,1,2
"532","03589004010","12","109","03589","004","010",3,1,16,2,1,3
"533","03589004005","12","109","03589","004","005",3,0,8,10,1,20
"534","03634004001","12","110","03634","004","001",3,0,12,5,6,2
"535","03673013006","14","116","03673","013","006",3,0,1,5,6,1
"536","03928006006","14","122","03928","006","006",3,1,1,2,1,4
"537","03928006009","14","122","03928","006","009",3,1,17,4,1,4
"538","03928006001","14","122","03928","006","001",3,1,17,4,1,2
"539","03928006011","14","122","03928","006","011",3,0,3,3,1,4
"540","03928006005","14","122","03928","006","005",3,0,0,3,1,3
"541","03928006002","14","122","03928","006","002",3,1,9,2,6,3
"542","03928006010","14","122","03928","006","010",3,0,1,2,1,2
"543","03928006005","14","122","03928","006","005",3,1,2,2,1,4
"544","03928006002","14","122","03928","006","002",3,0,1,2,6,3
"545","03928006001","14","122","03928","006","001",3,0,5,3,1,10
"546","03928006004","14","122","03928","006","004",3,0,5,8,1,4
"547","03928006010","14","122","03928","006","010",3,1,9,2,6,3
"548","03928006013","14","122","03928","006","013",3,1,11,2,6,3
"549","03928006007","14","122","03928","006","007",3,0,6,7,1,6
"550","03928006015","14","122","03928","006","015",3,0,1,3,1,3
"551","03928006012","14","122","03928","006","012",3,0,3,3,1,10
"552","03928006012","14","122","03928","006","012",3,1,17,4,1,5
"553","03928006009","14","122","03928","006","009",3,0,3,3,1,10
"554","03928006011","14","122","03928","006","011",3,1,18,3,1,3
"555","03928006006","14","122","03928","006","006",3,0,1,3,1,5
"556","03928006015","14","122","03928","006","015",3,1,1,3,1,4
"557","03928006013","14","122","03928","006","013",3,0,1,2,6,3
"558","04058001012","14","128","04058","001","012",3,0,0,30,6,99
"559","04058001005","14","128","04058","001","005",3,0,7,5,1,3
"560","04058001001","14","128","04058","001","001",3,1,16,20,1,3
"561","04058001013","14","128","04058","001","013",3,0,17,1,1,99
"562","04058001009","14","128","04058","001","009",3,1,16,10,1,3
"563","04058001010","14","128","04058","001","010",3,0,5,5,1,5
"564","04058001010","14","128","04058","001","010",3,1,9,4,1,3
"565","04058001001","14","128","04058","001","001",3,0,4,5,1,8
"566","04058001014","14","128","04058","001","014",3,0,0,30,6,99
"567","04058001009","14","128","04058","001","009",3,0,4,5,1,5
"568","04345006003","15","135","04345","006","003",3,0,3,2,6,5
"569","04345006001","15","135","04345","006","001",3,0,5,3,1,99
"570","04345006015","15","135","04345","006","015",3,1,17,15,1,99
"571","04345006003","15","135","04345","006","003",3,1,8,4,1,5
"572","04345006012","15","135","04345","006","012",3,1,17,13,1,99
"573","04345006015","15","135","04345","006","015",3,0,9,8,6,99
"574","04345006013","15","135","04345","006","013",3,0,5,7,6,99
"575","04345006002","15","135","04345","006","002",3,1,6,4,1,5
"576","04345006002","15","135","04345","006","002",3,0,2,3,1,10
"577","04345006013","15","135","04345","006","013",3,1,17,13,1,99
"578","04345006012","15","135","04345","006","012",3,0,5,7,6,99
"579","04345006008","15","135","04345","006","008",3,0,18,3,1,99
"580","04345006014","15","135","04345","006","014",3,0,17,15,1,99
"581","04345006016","15","135","04345","006","016",3,0,17,4,1,99
"582","04570010010","15","138","04570","010","010",3,0,17,5,1,99
"583","04570010002","15","138","04570","010","002",3,0,4,1,5,99
"584","04570010005","15","138","04570","010","005",3,0,4,2,1,99
"585","04570010001","15","138","04570","010","001",3,0,2,2,1,99
"586","04570010004","15","138","04570","010","004",3,0,4,1,1,99
"587","04570010009","15","138","04570","010","009",3,0,18,5,1,99
"588","04570010003","15","138","04570","010","003",3,0,5,1,1,5
"589","04570010008","15","138","04570","010","008",3,0,17,7,1,99
"590","04693013003","15","140","04693","013","003",3,1,17,15,1,99
"591","04693013006","15","140","04693","013","006",3,0,18,10,1,20
"592","04693013002","15","140","04693","013","002",3,0,17,15,1,99
"593","04693013003","15","140","04693","013","003",3,0,10,7,1,99
"594","04693013009","15","140","04693","013","009",3,0,13,5,6,99
"595","04693013001","15","140","04693","013","001",3,0,17,12,6,99
"596","04693013005","15","140","04693","013","005",3,0,5,3,1,20
"597","04693013005","15","140","04693","013","005",3,1,17,15,1,0
"598","04765007015","15","141","04765","007","015",3,1,10,3,1,99
"599","04765007001","15","141","04765","007","001",3,0,6,24,1,99
"600","04765007001","15","141","04765","007","001",3,1,6,3,1,99
"601","04765007012","15","141","04765","007","012",3,0,5,7,1,5
"602","04765007015","15","141","04765","007","015",3,0,10,3,1,99
"603","04765007009","15","141","04765","007","009",3,0,3,5,1,10
"604","04765007011","15","141","04765","007","011",3,1,17,5,1,5
"605","04765007012","15","141","04765","007","012",3,1,17,5,1,3
"606","04765007009","15","141","04765","007","009",3,1,17,5,1,2
"607","04765007004","15","141","04765","007","004",3,0,8,4,1,99
"608","04765007011","15","141","04765","007","011",3,0,3,5,1,5
"609","05008001012","17","152","05008","001","012",3,0,4,5,99,99
"610","05041006011","17","152","05041","006","011",3,0,2,5,6,5
"611","05272004012","17","157","05272","004","012",3,0,3,4,5,1
"612","05272004011","17","157","05272","004","011",3,0,3,4,5,99
"613","05272004004","17","157","05272","004","004",3,0,4,6,6,2
"614","05272004006","17","157","05272","004","006",3,0,4,6,6,2
"615","05272004015","17","157","05272","004","015",3,2,14,5,5,99
"616","05272004001","17","157","05272","004","001",3,0,3,3,5,1
"617","05272004002","17","157","05272","004","002",3,1,6,6,5,2
"618","05272004011","17","157","05272","004","011",3,3,13,3,5,99
"619","05272004013","17","157","05272","004","013",3,1,7,4,5,99
"620","05272004001","17","157","05272","004","001",3,2,12,2,5,0
"621","05272004009","17","157","05272","004","009",3,1,8,3,5,99
"622","05272004001","17","157","05272","004","001",3,1,10,2,5,1
"623","05272004013","17","157","05272","004","013",3,2,10,3,5,99
"624","05272004009","17","157","05272","004","009",3,2,10,4,5,99
"625","05272004010","17","157","05272","004","010",3,1,7,5,5,2
"626","05272004008","17","157","05272","004","008",3,1,7,6,5,2
"627","05272004005","17","157","05272","004","005",3,1,8,3,5,99
"628","05272004005","17","157","05272","004","005",3,2,10,4,5,99
"629","05272004007","17","157","05272","004","007",3,0,3,3,5,1
"630","05272004007","17","157","05272","004","007",3,1,15,5,5,99
"631","05272004008","17","157","05272","004","008",3,0,4,5,5,2
"632","05272004010","17","157","05272","004","010",3,0,5,4,6,2
"633","05272004006","17","157","05272","004","006",3,1,5,5,5,2
"634","05272004003","17","157","05272","004","003",3,1,9,5,5,99
"635","05272004005","17","157","05272","004","005",3,3,13,3,5,99
"636","05272004004","17","157","05272","004","004",3,1,8,5,5,2
"637","05272004014","17","157","05272","004","014",3,1,6,6,6,2
"638","05272004012","17","157","05272","004","012",3,2,7,5,6,2
"639","05272004013","17","157","05272","004","013",3,0,4,3,5,99
"640","05272004013","17","157","05272","004","013",3,3,13,6,5,99
"641","05272004015","17","157","05272","004","015",3,0,4,4,5,99
"642","05272004006","17","157","05272","004","006",3,2,8,4,6,1
"643","05272004003","17","157","05272","004","003",3,0,3,3,5,99
"644","05272004014","17","157","05272","004","014",3,0,4,5,5,2
"645","05272004009","17","157","05272","004","009",3,0,3,5,5,99
"646","05272004015","17","157","05272","004","015",3,1,10,3,5,99
"647","05272004005","17","157","05272","004","005",3,0,3,4,5,99
"648","05272004009","17","157","05272","004","009",3,3,13,3,5,99
"649","05272004002","17","157","05272","004","002",3,0,3,5,5,2
"650","05272004011","17","157","05272","004","011",3,1,6,3,5,99
"651","05272004011","17","157","05272","004","011",3,2,10,4,5,99
"652","05272004012","17","157","05272","004","012",3,1,4,5,5,2
"653","05374001003","17","158","05374","001","003",3,0,17,2,6,5
"654","05437020008","19","164","05437","020","008",3,0,7,3,99,3
"655","05527003013","19","165","05527","003","013",3,0,6,6,5,20
"656","05527003001","19","165","05527","003","001",3,2,1,2,2,99
"657","05527003001","19","165","05527","003","001",3,1,3,3,3,99
"658","05527003008","19","165","05527","003","008",3,0,17,7,3,99
"659","05527003004","19","165","05527","003","004",3,0,2,2,3,99
"660","05527003002","19","165","05527","003","002",3,0,1,2,3,99
"661","05527003001","19","165","05527","003","001",3,0,1,3,3,1
"662","05527003007","19","165","05527","003","007",3,0,1,3,6,99
"663","05578006012","19","167","05578","006","012",3,0,6,3,6,0
"664","05578006014","19","167","05578","006","014",3,0,6,4,6,2
"665","05599012010","19","167","05599","012","010",3,0,3,3,6,0
"666","05599012012","19","167","05599","012","012",3,0,5,4,6,0
"667","05623007008","19","168","05623","007","008",3,0,18,10,1,5
"668","05623007006","19","168","05623","007","006",3,0,18,10,1,5
"669","05815002010","19","171","05815","002","010",3,0,5,5,5,5
"670","05815002008","19","171","05815","002","008",3,0,15,10,5,99
"671","05815002001","19","171","05815","002","001",3,0,16,15,6,10
"672","05815002003","19","171","05815","002","003",3,0,15,15,6,5
"673","05815002014","19","171","05815","002","014",3,0,10,4,5,5
"674","05815002011","19","171","05815","002","011",3,0,8,5,5,99
"675","05815002005","19","171","05815","002","005",3,0,10,10,5,99
"676","05815002009","19","171","05815","002","009",3,0,7,5,5,5
"677","05815002012","19","171","05815","002","012",3,0,8,3,5,99
"678","05842014003","19","171","05842","014","003",3,1,16,10,6,99
"679","05842014009","19","171","05842","014","009",3,0,14,12,5,99
"680","05842014015","19","171","05842","014","015",3,0,14,15,6,16
"681","05842014003","19","171","05842","014","003",3,0,14,10,6,99
"682","05842014013","19","171","05842","014","013",3,0,16,14,6,15
"683","05842014015","19","171","05842","014","015",3,1,18,15,6,99
"684","05842014003","19","171","05842","014","003",3,2,18,12,6,99
"685","05842014011","19","171","05842","014","011",3,1,16,10,5,12
"686","05842014009","19","171","05842","014","009",3,1,18,15,5,99
"687","05842014014","19","171","05842","014","014",3,0,18,15,5,15
"688","05842014011","19","171","05842","014","011",3,0,14,12,5,15
"689","05845013012","19","171","05845","013","012",3,0,16,7,6,99
"690","05845013011","19","171","05845","013","011",3,0,18,2,1,1
"691","05845013008","19","171","05845","013","008",3,0,17,5,1,2
"692","05917003003","19","173","05917","003","003",3,0,6,8,6,1
"693","05917003015","19","173","05917","003","015",3,2,16,10,3,0
"694","05917003010","19","173","05917","003","010",3,1,13,7,6,1
"695","05917003008","19","173","05917","003","008",3,0,18,7,1,0
"696","05917003010","19","173","05917","003","010",3,2,17,15,6,0
"697","05917003002","19","173","05917","003","002",3,0,17,6,1,0
"698","05917003003","19","173","05917","003","003",3,1,11,9,6,0
"699","05917003006","19","173","05917","003","006",3,0,11,2,3,7
"700","05917003006","19","173","05917","003","006",3,1,18,5,1,0
"701","05917003015","19","173","05917","003","015",3,1,13,6,6,2
"702","05917003007","19","173","05917","003","007",3,1,7,5,6,2
"703","05917003015","19","173","05917","003","015",3,0,6,4,3,3
