"MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","IDHO","Province_name","ws_method","ws_area_unit","ws_rate","seed_rate_duration","pre_area_unit","pre_rate","certified","rice_name","KYDIEUTRA","wt45","Region","count","dom_ea","dom_commune","ws_rate_ha","pre_rate_ha"
51,532,21388,6,1,21388006001,"Tinh Quang Ngai",1,3,8,99,3,NA,1,"bắt thịnh",2,462,"3_NCCCA",13,3,3,160,NA
51,532,21388,6,2,21388006002,"Tinh Quang Ngai",1,3,10,99,3,NA,2,"hoà phát",2,462,"3_NCCCA",13,3,3,200,NA
51,532,21388,6,3,21388006003,"Tinh Quang Ngai",1,3,8,99,3,NA,1,"DT225",2,462,"3_NCCCA",13,3,3,160,NA
51,532,21388,6,4,21388006004,"Tinh Quang Ngai",1,3,7.5,99,3,NA,1,"quảng Nam 9",2,462,"3_NCCCA",13,3,3,150,NA
51,532,21388,6,5,21388006005,"Tinh Quang Ngai",1,3,8,99,3,NA,1,"bắt thịnh",2,462,"3_NCCCA",13,3,3,160,NA
51,532,21388,6,6,21388006006,"Tinh Quang Ngai",1,3,21,5,3,6,1,"hoà phát 3",2,462,"3_NCCCA",13,3,3,420,120
51,532,21388,6,7,21388006007,"Tinh Quang Ngai",1,3,36,10,3,30,1,"hoà phát 3",2,462,"3_NCCCA",13,3,3,720,600
51,532,21388,6,8,21388006008,"Tinh Quang Ngai",1,3,20,99,3,NA,1,"kd 18",2,462,"3_NCCCA",13,3,3,400,NA
51,532,21388,6,9,21388006009,"Tinh Quang Ngai",1,3,26,8,3,20,1,"hoà phát 3",2,462,"3_NCCCA",13,3,3,520,400
51,532,21388,6,10,21388006010,"Tinh Quang Ngai",1,3,20,99,3,NA,1,"bắc thịnh",2,462,"3_NCCCA",13,3,3,400,NA
51,532,21388,6,12,21388006012,"Tinh Quang Ngai",1,3,6,2,3,6,2,"khang dân",2,462,"3_NCCCA",13,3,3,120,120
51,532,21388,6,13,21388006013,"Tinh Quang Ngai",1,3,5,2,3,6,2,"khang dân",2,462,"3_NCCCA",13,3,3,100,120
51,532,21388,6,14,21388006014,"Tinh Quang Ngai",1,1,6,2,1,6,2,"khang dân",2,462,"3_NCCCA",1,3,3,60000,60000
51,532,21388,6,15,21388006015,"Tinh Quang Ngai",1,3,7,2,3,7,2,"khang dân",2,462,"3_NCCCA",13,3,3,140,140
51,534,21466,3,3,21466003003,"Tinh Quang Ngai",1,3,7.5,4,3,8,1,"Đài thơm 8",2,491,"3_NCCCA",8,3,3,150,160
51,534,21466,3,5,21466003005,"Tinh Quang Ngai",1,3,10,20,3,NA,2,"Đài Thơm",2,491,"3_NCCCA",8,3,3,200,NA
51,534,21466,3,6,21466003006,"Tinh Quang Ngai",1,3,10,4,1,11,2,"khang dân",2,491,"3_NCCCA",8,3,3,200,110000
51,534,21466,3,8,21466003008,"Tinh Quang Ngai",1,3,12,10,3,9,2,"Khang Dân",2,491,"3_NCCCA",8,3,3,240,180
51,534,21466,3,12,21466003012,"Tinh Quang Ngai",1,3,10,8,3,12,1,"Khang dân 18",2,491,"3_NCCCA",8,3,3,200,240
51,534,21466,3,13,21466003013,"Tinh Quang Ngai",1,3,10,27,3,NA,1,"Khang dân 28",2,491,"3_NCCCA",8,3,3,200,NA
51,534,21466,3,14,21466003014,"Tinh Quang Ngai",1,3,8,20,3,NA,2,"KD18, Đài Tám Thơm",2,491,"3_NCCCA",8,3,3,160,NA
51,534,21466,3,15,21466003015,"Tinh Quang Ngai",1,3,10,27,3,NA,1,"khang dân 28, đài tám thơm",2,491,"3_NCCCA",8,3,3,200,NA
52,543,21637,22,2,21637022002,"Tinh Binh Dinh",1,3,11,3,3,11,2,"nàng thơm",2,598,"3_NCCCA",2,3,3,220,220
52,543,21637,22,12,21637022012,"Tinh Binh Dinh",1,3,6,1,3,6,99,"nhị ưu",2,598,"3_NCCCA",2,3,3,120,120
52,543,21673,25,1,21673025001,"Tinh Binh Dinh",1,3,6,99,3,NA,99,"kháng dân",2,608,"3_NCCCA",10,3,3,120,NA
52,543,21673,25,2,21673025002,"Tinh Binh Dinh",1,3,7,99,3,NA,99,"kháng dân",2,608,"3_NCCCA",10,3,3,140,NA
52,543,21673,25,3,21673025003,"Tinh Binh Dinh",1,3,6,99,3,NA,99,"kháng dân",2,608,"3_NCCCA",10,3,3,120,NA
52,543,21673,25,4,21673025004,"Tinh Binh Dinh",1,3,6,99,3,NA,99,"kháng dân",2,608,"3_NCCCA",10,3,3,120,NA
52,543,21673,25,5,21673025005,"Tinh Binh Dinh",1,1,8,0,1,8,1,"mai lâm",2,608,"3_NCCCA",1,3,3,80000,80000
52,543,21673,25,6,21673025006,"Tinh Binh Dinh",1,3,7,6,3,7,99,"mai lâm",2,608,"3_NCCCA",10,3,3,140,140
52,543,21673,25,7,21673025007,"Tinh Binh Dinh",1,3,6,10,3,7,99,"đồng văn",2,608,"3_NCCCA",10,3,3,120,140
52,543,21673,25,8,21673025008,"Tinh Binh Dinh",1,3,7,5,3,7,99,"đồng văn",2,608,"3_NCCCA",10,3,3,140,140
52,543,21673,25,11,21673025011,"Tinh Binh Dinh",1,3,8,99,3,NA,1,"đồng văn 108",2,608,"3_NCCCA",10,3,3,160,NA
52,543,21673,25,12,21673025012,"Tinh Binh Dinh",1,3,8,99,3,NA,2,"đồng văn 108",2,608,"3_NCCCA",10,3,3,160,NA
52,543,21673,25,13,21673025013,"Tinh Binh Dinh",1,3,11,2,3,10,2,"nàng thơm",2,608,"3_NCCCA",10,3,3,220,200
52,543,21685,19,1,21685019001,"Tinh Binh Dinh",1,3,6,99,3,NA,99,"TR1",2,579,"3_NCCCA",12,3,3,120,NA
52,543,21685,19,3,21685019003,"Tinh Binh Dinh",1,3,9,99,3,NA,1,"TBR1",2,579,"3_NCCCA",12,3,3,180,NA
52,543,21685,19,5,21685019005,"Tinh Binh Dinh",1,3,12,3,3,11,2,"đài thơm",2,579,"3_NCCCA",12,3,3,240,220
52,543,21685,19,7,21685019007,"Tinh Binh Dinh",1,3,11,3,3,10,2,"tr1",2,579,"3_NCCCA",12,3,3,220,200
52,543,21685,19,8,21685019008,"Tinh Binh Dinh",1,3,9,99,3,NA,1,"TBR1",2,579,"3_NCCCA",12,3,3,180,NA
52,543,21685,19,9,21685019009,"Tinh Binh Dinh",1,3,9,99,3,NA,1,"đài thơm 8",2,579,"3_NCCCA",12,3,3,180,NA
52,543,21685,19,10,21685019010,"Tinh Binh Dinh",1,3,6,99,3,NA,1,"TR1",2,579,"3_NCCCA",12,3,3,120,NA
52,543,21685,19,11,21685019011,"Tinh Binh Dinh",1,3,6,99,3,NA,1,"TR1",2,579,"3_NCCCA",12,3,3,120,NA
52,543,21685,19,12,21685019012,"Tinh Binh Dinh",1,3,8,99,3,NA,1,"khang dân đột biến",2,579,"3_NCCCA",12,3,3,160,NA
52,543,21685,19,13,21685019013,"Tinh Binh Dinh",1,3,6,99,3,NA,1,"TR1",2,579,"3_NCCCA",12,3,3,120,NA
52,543,21685,19,14,21685019014,"Tinh Binh Dinh",1,3,12,4,3,10,2,"tbr1",2,579,"3_NCCCA",12,3,3,240,200
52,543,21685,19,15,21685019015,"Tinh Binh Dinh",1,3,6,99,3,NA,99,"TR1",2,579,"3_NCCCA",12,3,3,120,NA
52,545,21748,11,1,21748011001,"Tinh Binh Dinh",1,3,6,8,3,8,1,"khang dâng",2,522,"3_NCCCA",12,3,3,120,160
52,545,21748,11,2,21748011002,"Tinh Binh Dinh",1,3,6,9,3,9,1,"khang dâng",2,522,"3_NCCCA",12,3,3,120,180
52,545,21748,11,3,21748011003,"Tinh Binh Dinh",1,3,6,10,3,8,1,"khang dâng",2,522,"3_NCCCA",12,3,3,120,160
52,545,21748,11,4,21748011004,"Tinh Binh Dinh",1,3,8,10,3,10,1,"khang dâng 18",2,522,"3_NCCCA",12,3,3,160,200
52,545,21748,11,5,21748011005,"Tinh Binh Dinh",1,3,6,8,3,9,1,"khang dâng",2,522,"3_NCCCA",12,3,3,120,180
52,545,21748,11,6,21748011006,"Tinh Binh Dinh",1,3,6,3,3,6,1,"khang dâng",2,522,"3_NCCCA",12,3,3,120,120
52,545,21748,11,7,21748011007,"Tinh Binh Dinh",1,3,6,1,3,6,1,"khang dâng",2,522,"3_NCCCA",12,3,3,120,120
52,545,21748,11,9,21748011009,"Tinh Binh Dinh",1,3,6,10,3,9,1,"khang dâng",2,522,"3_NCCCA",12,3,3,120,180
52,545,21748,11,10,21748011010,"Tinh Binh Dinh",1,3,6,1,3,6,1,"khang dâng",2,522,"3_NCCCA",12,3,3,120,120
52,545,21748,11,11,21748011011,"Tinh Binh Dinh",1,3,6,2,3,6,1,"khang  dâng",2,522,"3_NCCCA",12,3,3,120,120
52,545,21748,11,13,21748011013,"Tinh Binh Dinh",1,3,6,1,3,6,1,"khang dâng",2,522,"3_NCCCA",12,3,3,120,120
52,545,21748,11,15,21748011015,"Tinh Binh Dinh",1,3,6,2,3,6,1,"khang dâng",2,522,"3_NCCCA",12,3,3,120,120
52,546,21804,6,1,21804006001,"Tinh Binh Dinh",1,3,6,99,3,NA,99,"khang dân đột biến",2,591,"3_NCCCA",12,3,3,120,NA
52,546,21804,6,2,21804006002,"Tinh Binh Dinh",1,3,2.5,2,3,2.5,99,"khang dân đột biến",2,591,"3_NCCCA",12,3,3,50,50
52,546,21804,6,3,21804006003,"Tinh Binh Dinh",1,3,5,2,3,5,99,"mã lâm 202",2,591,"3_NCCCA",12,3,3,100,100
52,546,21804,6,4,21804006004,"Tinh Binh Dinh",1,3,5,2,3,6,99,"hà phát 3",2,591,"3_NCCCA",12,3,3,100,120
52,546,21804,6,5,21804006005,"Tinh Binh Dinh",1,3,5,2,3,6,99,"202",2,591,"3_NCCCA",12,3,3,100,120
52,546,21804,6,8,21804006008,"Tinh Binh Dinh",1,3,2.5,99,3,NA,99,"th3-5",2,591,"3_NCCCA",12,3,3,50,NA
52,546,21804,6,9,21804006009,"Tinh Binh Dinh",1,3,5,99,3,NA,99,"hà phát 3",2,591,"3_NCCCA",12,3,3,100,NA
52,546,21804,6,10,21804006010,"Tinh Binh Dinh",1,3,5,2,3,6,99,"khang dân đột biến",2,591,"3_NCCCA",12,3,3,100,120
52,546,21804,6,11,21804006011,"Tinh Binh Dinh",1,3,5,99,3,NA,99,"hà phát 3",2,591,"3_NCCCA",12,3,3,100,NA
52,546,21804,6,12,21804006012,"Tinh Binh Dinh",1,3,2.5,1,3,2,99,"khang dân đột biến",2,591,"3_NCCCA",12,3,3,50,40
52,546,21804,6,14,21804006014,"Tinh Binh Dinh",1,3,6,2,3,6,99,"TH3-5",2,591,"3_NCCCA",12,3,3,120,120
52,546,21804,6,15,21804006015,"Tinh Binh Dinh",1,3,5,2,3,6,99,"mã lâm 202",2,591,"3_NCCCA",12,3,3,100,120
52,547,21847,25,1,21847025001,"Tinh Binh Dinh",1,3,7,99,3,NA,99,"Đài thơm 8",2,541,"3_NCCCA",10,3,3,140,NA
52,547,21847,25,4,21847025004,"Tinh Binh Dinh",1,3,7,5,3,7,1,"VNR20",2,541,"3_NCCCA",10,3,3,140,140
52,547,21847,25,6,21847025006,"Tinh Binh Dinh",1,3,7,10,3,7,1,"đài thơm",2,541,"3_NCCCA",10,3,3,140,140
52,547,21847,25,7,21847025007,"Tinh Binh Dinh",1,3,7,8,3,7,1,"VNR20",2,541,"3_NCCCA",10,3,3,140,140
52,547,21847,25,8,21847025008,"Tinh Binh Dinh",1,3,7,10,3,7,1,"VNR20",2,541,"3_NCCCA",10,3,3,140,140
52,547,21847,25,9,21847025009,"Tinh Binh Dinh",1,3,7,99,3,NA,1,"vnr20",2,541,"3_NCCCA",10,3,3,140,NA
52,547,21847,25,10,21847025010,"Tinh Binh Dinh",1,3,8,99,3,NA,1,"tbr1",2,541,"3_NCCCA",10,3,3,160,NA
52,547,21847,25,12,21847025012,"Tinh Binh Dinh",1,3,10,99,3,NA,1,"vnr20",2,541,"3_NCCCA",10,3,3,200,NA
52,547,21847,25,14,21847025014,"Tinh Binh Dinh",1,3,7,10,3,7,1,"VNR20",2,541,"3_NCCCA",10,3,3,140,140
52,547,21847,25,15,21847025015,"Tinh Binh Dinh",1,3,7,99,3,NA,1,"tbr1",2,541,"3_NCCCA",10,3,3,140,NA
52,548,21877,21,1,21877021001,"Tinh Binh Dinh",1,3,8,7,3,10,2,"DV108",2,566,"3_NCCCA",8,3,3,160,200
52,548,21877,21,2,21877021002,"Tinh Binh Dinh",1,3,10,99,3,NA,3,"nếp thơm",2,566,"3_NCCCA",8,3,3,200,NA
52,548,21877,21,4,21877021004,"Tinh Binh Dinh",1,3,9,9,3,11,1,"DV108",2,566,"3_NCCCA",8,3,3,180,220
52,548,21877,21,5,21877021005,"Tinh Binh Dinh",1,3,9,99,3,NA,1,"V108",2,566,"3_NCCCA",8,3,3,180,NA
52,548,21877,21,6,21877021006,"Tinh Binh Dinh",1,3,9,99,3,NA,1,"Khang dân",2,566,"3_NCCCA",8,3,3,180,NA
52,548,21877,21,8,21877021008,"Tinh Binh Dinh",1,3,8,8,3,10,1,"dv108",2,566,"3_NCCCA",8,3,3,160,200
52,548,21877,21,10,21877021010,"Tinh Binh Dinh",1,1,8,99,1,NA,1,"dv108",2,566,"3_NCCCA",4,3,3,80000,NA
52,548,21877,21,11,21877021011,"Tinh Binh Dinh",1,1,5,99,1,NA,1,"dv108",2,566,"3_NCCCA",4,3,3,50000,NA
52,548,21877,21,12,21877021012,"Tinh Binh Dinh",1,1,5,99,1,NA,1,"dv108",2,566,"3_NCCCA",4,3,3,50000,NA
52,548,21877,21,13,21877021013,"Tinh Binh Dinh",1,3,10,99,3,NA,1,"Khang dân",2,566,"3_NCCCA",8,3,3,200,NA
52,548,21877,21,14,21877021014,"Tinh Binh Dinh",1,3,8.5,5,3,10,1,"dv108",2,566,"3_NCCCA",8,3,3,170,200
52,548,21877,21,15,21877021015,"Tinh Binh Dinh",1,1,5,99,1,NA,1,"dv108",2,566,"3_NCCCA",4,3,3,50000,NA
52,548,21880,3,2,21880003002,"Tinh Binh Dinh",1,3,9,7,3,10,1,"dv108",2,606,"3_NCCCA",8,3,3,180,200
52,548,21880,3,3,21880003003,"Tinh Binh Dinh",1,1,8,99,1,NA,1,"DV108",2,606,"3_NCCCA",4,3,3,80000,NA
52,548,21880,3,4,21880003004,"Tinh Binh Dinh",1,3,8,8,3,10,1,"dv108",2,606,"3_NCCCA",8,3,3,160,200
52,548,21880,3,5,21880003005,"Tinh Binh Dinh",1,3,9,8,3,10,1,"0",2,606,"3_NCCCA",8,3,3,180,200
52,548,21880,3,6,21880003006,"Tinh Binh Dinh",1,3,8,99,3,NA,1,"DV108",2,606,"3_NCCCA",8,3,3,160,NA
52,548,21880,3,8,21880003008,"Tinh Binh Dinh",1,1,9,99,1,NA,1,"dv108",2,606,"3_NCCCA",4,3,3,90000,NA
52,548,21880,3,10,21880003010,"Tinh Binh Dinh",1,1,15,99,1,NA,1,"dv108",2,606,"3_NCCCA",4,3,3,150000,NA
52,548,21880,3,11,21880003011,"Tinh Binh Dinh",1,3,7,4,3,9,1,"DV108",2,606,"3_NCCCA",8,3,3,140,180
52,548,21880,3,12,21880003012,"Tinh Binh Dinh",1,3,7,5,3,9,1,"Khang Dân",2,606,"3_NCCCA",8,3,3,140,180
52,548,21880,3,13,21880003013,"Tinh Binh Dinh",1,1,8,99,1,NA,1,"dv108",2,606,"3_NCCCA",4,3,3,80000,NA
52,548,21880,3,14,21880003014,"Tinh Binh Dinh",1,3,10,8,3,10,1,"dv108",2,606,"3_NCCCA",8,3,3,200,200
52,548,21880,3,15,21880003015,"Tinh Binh Dinh",1,3,9,99,3,NA,1,"V108",2,606,"3_NCCCA",8,3,3,180,NA
52,550,21958,23,7,21958023007,"Tinh Binh Dinh",1,3,10,99,3,NA,1,"DV6",2,576,"3_NCCCA",5,3,3,200,NA
52,550,21958,23,11,21958023011,"Tinh Binh Dinh",1,3,10,99,3,NA,1,"Đài thơm",2,576,"3_NCCCA",5,3,3,200,NA
52,550,21958,23,12,21958023012,"Tinh Binh Dinh",1,3,8,99,3,NA,1,"DV6",2,576,"3_NCCCA",5,3,3,160,NA
52,550,21958,23,13,21958023013,"Tinh Binh Dinh",1,3,10,5,3,15,1,"DV6",2,576,"3_NCCCA",5,3,3,200,300
52,550,21958,23,15,21958023015,"Tinh Binh Dinh",1,3,10,99,3,NA,1,"DV6",2,576,"3_NCCCA",5,3,3,200,NA
52,550,21988,3,3,21988003003,"Tinh Binh Dinh",1,3,5,99,3,NA,1,"bắc thịnh",2,510,"3_NCCCA",7,3,3,100,NA
52,550,21988,3,4,21988003004,"Tinh Binh Dinh",1,3,4,10,3,10,1,"th3.3",2,510,"3_NCCCA",7,3,3,80,200
52,550,21988,3,5,21988003005,"Tinh Binh Dinh",1,3,5,6,3,12,1,"TH3.3",2,510,"3_NCCCA",7,3,3,100,240
52,550,21988,3,6,21988003006,"Tinh Binh Dinh",1,3,6,9,3,13,1,"đài thơm8",2,510,"3_NCCCA",7,3,3,120,260
52,550,21988,3,8,21988003008,"Tinh Binh Dinh",1,3,6,7,3,12,1,"khang dân đột biến",2,510,"3_NCCCA",7,3,3,120,240
52,550,21988,3,11,21988003011,"Tinh Binh Dinh",1,3,7,7,3,12,1,"khang dân đột biến",2,510,"3_NCCCA",7,3,3,140,240
52,550,21988,3,12,21988003012,"Tinh Binh Dinh",1,3,5,5,3,10,1,"TH 3.3",2,510,"3_NCCCA",7,3,3,100,200
54,557,22057,23,2,22057023002,"Tinh Phu Yen",1,3,10,99,3,NA,1,"giống thuần khác",2,448,"3_NCCCA",2,3,3,200,NA
54,557,22057,23,7,22057023007,"Tinh Phu Yen",1,3,25,99,3,NA,1,"lúa thuần khác",2,448,"3_NCCCA",2,3,3,500,NA
54,559,22150,3,10,22150003010,"Tinh Phu Yen",1,3,12,99,3,NA,3,"HT1",2,452,"3_NCCCA",4,3,3,240,NA
54,559,22150,3,12,22150003012,"Tinh Phu Yen",1,3,12,5,3,15,3,"tàu cúc",2,452,"3_NCCCA",4,3,3,240,300
54,559,22150,3,13,22150003013,"Tinh Phu Yen",1,3,15,3,3,15,3,"đài thơm",2,452,"3_NCCCA",4,3,3,300,300
54,559,22150,3,14,22150003014,"Tinh Phu Yen",1,3,15,10,3,15,3,"đv 108",2,452,"3_NCCCA",4,3,3,300,300
54,555,22162,14,2,22162014002,"Tinh Phu Yen",1,3,13,10,3,13,2,"Ml68",2,387,"3_NCCCA",5,3,3,260,260
54,555,22162,14,3,22162014003,"Tinh Phu Yen",1,1,12,5,1,12,2,"PY10",2,387,"3_NCCCA",4,3,3,120000,120000
54,555,22162,14,4,22162014004,"Tinh Phu Yen",1,3,14,9,3,14,2,"py10",2,387,"3_NCCCA",5,3,3,280,280
54,555,22162,14,6,22162014006,"Tinh Phu Yen",1,1,12,3,1,12,3,"DTHL9/3",2,387,"3_NCCCA",4,3,3,120000,120000
54,555,22162,14,7,22162014007,"Tinh Phu Yen",1,1,13,4,1,17,3,"PY 10",2,387,"3_NCCCA",4,3,3,130000,170000
54,555,22162,14,9,22162014009,"Tinh Phu Yen",1,1,12,5,1,14,2,"70 ngày",2,387,"3_NCCCA",4,3,3,120000,140000
54,555,22162,14,10,22162014010,"Tinh Phu Yen",1,3,15,99,3,NA,3,"DTHL9/3",2,387,"3_NCCCA",5,3,3,300,NA
54,555,22162,14,12,22162014012,"Tinh Phu Yen",1,3,15,99,3,NA,2,"DTHL9/3",2,387,"3_NCCCA",5,3,3,300,NA
54,555,22162,14,16,22162014016,"Tinh Phu Yen",1,3,13,9,3,13,3,"giống 70 ngày",2,387,"3_NCCCA",5,3,3,260,260
54,561,22216,4,2,22216004002,"Tinh Phu Yen",1,4,17,2,4,17,2,"Đài thơm 8",2,504,"3_NCCCA",12,4,4,170,170
54,561,22216,4,3,22216004003,"Tinh Phu Yen",1,4,16,1,4,16,2,"Đài thơm 8",2,504,"3_NCCCA",12,4,4,160,160
54,561,22216,4,4,22216004004,"Tinh Phu Yen",1,4,18,2,4,18,2,"MT10",2,504,"3_NCCCA",12,4,4,180,180
54,561,22216,4,5,22216004005,"Tinh Phu Yen",1,4,15,3,4,15,2,"MT10",2,504,"3_NCCCA",12,4,4,150,150
54,561,22216,4,6,22216004006,"Tinh Phu Yen",1,4,15,1,4,15,2,"ĐB6",2,504,"3_NCCCA",12,4,4,150,150
54,561,22216,4,7,22216004007,"Tinh Phu Yen",1,4,17,2,4,17,2,"Đài thơm 8",2,504,"3_NCCCA",12,4,4,170,170
54,561,22216,4,8,22216004008,"Tinh Phu Yen",1,4,18,2,4,18,2,"MT10",2,504,"3_NCCCA",12,4,4,180,180
54,561,22216,4,10,22216004010,"Tinh Phu Yen",1,4,17,2,4,17,2,"Đài thơm 8",2,504,"3_NCCCA",12,4,4,170,170
54,561,22216,4,11,22216004011,"Tinh Phu Yen",1,4,15,2,4,15,2,"ĐB6",2,504,"3_NCCCA",12,4,4,150,150
54,561,22216,4,13,22216004013,"Tinh Phu Yen",1,4,17,2,4,17,2,"Đài thơm 8",2,504,"3_NCCCA",12,4,4,170,170
54,561,22216,4,14,22216004014,"Tinh Phu Yen",1,4,15,3,4,15,2,"MT10",2,504,"3_NCCCA",12,4,4,150,150
54,561,22216,4,15,22216004015,"Tinh Phu Yen",1,4,15,2,4,15,2,"Đài thơm 8",2,504,"3_NCCCA",12,4,4,150,150
54,562,22252,7,2,22252007002,"Tinh Phu Yen",1,3,10,3,3,10,3,"ML 213",2,456,"3_NCCCA",6,3,3,200,200
54,562,22252,7,3,22252007003,"Tinh Phu Yen",1,3,12,3,3,13,3,"ML213",2,456,"3_NCCCA",6,3,3,240,260
54,562,22252,7,10,22252007010,"Tinh Phu Yen",1,3,12,1,3,13,3,"ML213",2,456,"3_NCCCA",6,3,3,240,260
54,562,22252,7,11,22252007011,"Tinh Phu Yen",1,3,15,1,3,15,3,"ML213",2,456,"3_NCCCA",6,3,3,300,300
54,562,22252,7,12,22252007012,"Tinh Phu Yen",1,3,10,2,3,12,3,"ML213",2,456,"3_NCCCA",6,3,3,200,240
54,562,22252,7,13,22252007013,"Tinh Phu Yen",1,3,12,2,3,12,3,"ML213",2,456,"3_NCCCA",6,3,3,240,240
54,562,22273,13,2,22273013002,"Tinh Phu Yen",1,3,10,5,3,11,3,"OM2695_2",2,451,"3_NCCCA",9,3,3,200,220
54,562,22273,13,4,22273013004,"Tinh Phu Yen",1,3,9,4,3,9,3,"OM2695-2",2,451,"3_NCCCA",9,3,3,180,180
54,562,22273,13,5,22273013005,"Tinh Phu Yen",1,3,9,5,3,9,3,"OM2695_2",2,451,"3_NCCCA",9,3,3,180,180
54,562,22273,13,6,22273013006,"Tinh Phu Yen",1,3,10,1,3,11,2,"R27",2,451,"3_NCCCA",9,3,3,200,220
54,562,22273,13,8,22273013008,"Tinh Phu Yen",1,3,10,99,3,NA,3,"OM2695-2",2,451,"3_NCCCA",9,3,3,200,NA
54,562,22273,13,9,22273013009,"Tinh Phu Yen",1,3,10,5,3,10,3,"OM",2,451,"3_NCCCA",9,3,3,200,200
54,562,22273,13,10,22273013010,"Tinh Phu Yen",1,3,9,7,3,11,3,"OM",2,451,"3_NCCCA",9,3,3,180,220
54,562,22273,13,12,22273013012,"Tinh Phu Yen",1,3,10,10,4,12,3,"R17",2,451,"3_NCCCA",9,3,3,200,120
54,562,22273,13,15,22273013015,"Tinh Phu Yen",1,3,12,10,3,14,3,"ML213",2,451,"3_NCCCA",9,3,3,240,280
54,564,22282,6,6,22282006006,"Tinh Phu Yen",1,3,13,99,3,NA,3,"giống lúa đà nẵng",2,420,"3_NCCCA",4,3,3,260,NA
54,564,22282,6,7,22282006007,"Tinh Phu Yen",1,3,15,1,3,15,2,"ML213",2,420,"3_NCCCA",4,3,3,300,300
54,564,22282,6,10,22282006010,"Tinh Phu Yen",1,3,14,99,3,NA,3,"quảng nam",2,420,"3_NCCCA",4,3,3,280,NA
54,564,22282,6,12,22282006012,"Tinh Phu Yen",1,3,14,99,3,NA,2,"BIR 27",2,420,"3_NCCCA",4,3,3,280,NA
54,563,22319,2,1,22319002001,"Tinh Phu Yen",1,1,10,15,1,9,3,"DV108",2,407,"3_NCCCA",3,3,3,100000,90000
54,563,22319,2,4,22319002004,"Tinh Phu Yen",1,1,40,99,1,NA,3,"DV108",2,407,"3_NCCCA",3,3,3,400000,NA
54,563,22319,2,6,22319002006,"Tinh Phu Yen",1,3,10,3,3,12,3,"dv108",2,407,"3_NCCCA",8,3,3,200,240
54,563,22319,2,7,22319002007,"Tinh Phu Yen",1,3,10,2,3,12,3,"py",2,407,"3_NCCCA",8,3,3,200,240
54,563,22319,2,9,22319002009,"Tinh Phu Yen",1,3,8,4,3,10,3,"ML213",2,407,"3_NCCCA",8,3,3,160,200
54,563,22319,2,10,22319002010,"Tinh Phu Yen",1,3,8,3,3,10,99,"ĐV108",2,407,"3_NCCCA",8,3,3,160,200
54,563,22319,2,11,22319002011,"Tinh Phu Yen",1,3,8,4,3,10,3,"ĐV108",2,407,"3_NCCCA",8,3,3,160,200
54,563,22319,2,12,22319002012,"Tinh Phu Yen",1,3,8,3,3,10,99,"ĐV108",2,407,"3_NCCCA",8,3,3,160,200
54,563,22319,2,13,22319002013,"Tinh Phu Yen",1,1,40,99,1,NA,3,"Dv108",2,407,"3_NCCCA",3,3,3,400000,NA
54,563,22319,2,14,22319002014,"Tinh Phu Yen",1,3,11,2,3,12,2,"py",2,407,"3_NCCCA",8,3,3,220,240
54,563,22319,2,15,22319002015,"Tinh Phu Yen",1,3,8,4,3,10,3,"py10",2,407,"3_NCCCA",8,3,3,160,200
56,571,22501,16,2,22501016002,"Tinh Khanh Hoa",1,3,15,6,3,17,2,"IR17494",2,496,"3_NCCCA",7,3,3,300,340
56,571,22501,16,3,22501016003,"Tinh Khanh Hoa",1,3,15,7,3,18,2,"IR17494",2,496,"3_NCCCA",7,3,3,300,360
56,571,22501,16,7,22501016007,"Tinh Khanh Hoa",1,3,15,5,3,17,2,"IR17494",2,496,"3_NCCCA",7,3,3,300,340
56,571,22501,16,8,22501016008,"Tinh Khanh Hoa",1,3,12,5,3,15,1,"IR17494",2,496,"3_NCCCA",7,3,3,240,300
56,571,22501,16,11,22501016011,"Tinh Khanh Hoa",1,3,12,6,3,15,1,"I R17494",2,496,"3_NCCCA",7,3,3,240,300
56,571,22501,16,13,22501016013,"Tinh Khanh Hoa",1,3,15,8,3,18,2,"IR17494",2,496,"3_NCCCA",7,3,3,300,360
56,571,22501,16,14,22501016014,"Tinh Khanh Hoa",1,3,12,99,3,NA,1,"I R 17494",2,496,"3_NCCCA",7,3,3,240,NA
56,572,22564,3,3,22564003003,"Tinh Khanh Hoa",1,3,10,3,3,12,3,"ML48",2,515,"3_NCCCA",4,3,3,200,240
56,572,22564,3,7,22564003007,"Tinh Khanh Hoa",1,3,11,6,3,13,3,"ML202",2,515,"3_NCCCA",4,3,3,220,260
56,572,22564,3,10,22564003010,"Tinh Khanh Hoa",1,3,13,99,3,NA,3,"ML48",2,515,"3_NCCCA",4,3,3,260,NA
56,572,22564,3,14,22564003014,"Tinh Khanh Hoa",1,3,10,6,3,12,3,"ML48",2,515,"3_NCCCA",4,3,3,200,240
56,572,22588,8,9,22588008009,"Tinh Khanh Hoa",1,3,12,3,3,12,3,"ML 48",2,488,"3_NCCCA",1,3,3,240,240
58,582,22771,23,1,22771023001,"Tinh Ninh Thuan",1,4,25,2,4,35,1,"TH6, ML41",2,309,"3_NCCCA",2,4,4,250,350
58,582,22771,23,15,22771023015,"Tinh Ninh Thuan",1,4,25,5,4,28,1,"TH6",2,309,"3_NCCCA",2,4,4,250,280
