MATINH,IDHO,MAHUYEN,MAXA,MADIABAN,HOSO,breeding_main_variety,Correct_name.DNA2,breeding_seed_origin,breeding_seed_duration,Decision,Convergence.on.Year,IRRI_Parentage,Saltol,qSub1,breeding_certified_seed,KYDIEUTRA,mech_mini_combiner,mech_combine_harvester,mech_straw_baler,mech_row_seeder,mech_seed_blower,straw_burn,straw_incorporated_soil,straw_mulching,straw_other,straw_remove_completely,straw_remove_partly,straw_rm_compost,straw_rm_cooking,straw_rm_livestock,straw_rm_mushroom,straw_rm_other,straw_rm_sold,panel,weight_final_rice,weight_rice_DNA,THUNHAP,TONGCHITIEU,ethnic,rls_head,age,edu_grade,n_member,male,female,internet,land_area_sum,poor_commune,dummy_main_str,dist_main_str,type_main_str,dummy_local_market_wholesale,dist_market_wholesale,dummy_ext_center,dist_ext_center,farmer_participation_pct,dummy_protection_staff,main_str_asphalt,IRRI_Parentage_edited,Quintiles,Bottom_20,Bottom_40,Sub1
30,10897004010,295,10897,004,010,,,,,,,,,,,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2022,379.595179398347,,58464,,0,1,68,5,2,0,1,0,2880,0,1,,2,0,0.1,0,7,,1,0,0,,,,
30,10897004011,295,10897,004,011,,,,,,,,,,,9,1,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,379.595179398347,,174236,,0,1,41,9,6,0,1,1,4520,0,1,,2,0,0.1,0,7,,1,0,0,,,,
30,10897004014,295,10897,004,014,,,,,,,,,,,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2022,379.595179398347,,389425,205775.5,0,1,55,5,4,0,1,1,2220,0,1,,2,0,0.1,0,7,,1,0,0,5,0,0,
30,10897004015,295,10897,004,015,,,,,,,,,,,9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2022,379.595179398347,,284185,200604.5,0,1,39,9,6,0,1,1,9000,0,1,,2,0,0.1,0,7,,1,0,0,5,0,0,
30,10909007003,295,10909,007,003,,,,,,,,,,,6,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,747.235590429744,,155976,,0,1,64,12,2,0,1,1,1810,0,1,,1,0,1,0,5,,1,1,0,,,,
30,10909007004,295,10909,007,004,,,,,,,,,,,6,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,747.235590429744,,275760,,0,1,41,9,6,0,1,1,1800,0,1,,1,0,1,0,5,,1,1,0,,,,
30,10909007008,295,10909,007,008,,,,,,,,,,,6,1,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,747.235590429744,,274199,,0,1,34,9,5,0,1,1,555,0,1,,1,0,1,0,5,,1,1,0,,,,
30,10909007011,295,10909,007,011,,,,,,,,,,,6,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,747.235590429744,,190620,,0,1,58,12,3,1,0,1,4320,0,1,,1,0,1,0,5,,1,1,0,,,,
30,10909007012,295,10909,007,012,,,,,,,,,,,6,1,0,0,0,0,1,0,0,0,0,0,,,,,,,2022,747.235590429744,,90554,,0,1,64,6,2,0,1,1,40330,0,1,,1,0,1,0,5,,1,1,0,,,,
30,10909007013,295,10909,007,013,,,,,,,,,,,6,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,747.235590429744,,363345,83444.5,0,1,72,5,3,0,1,0,7200,0,1,,1,0,1,0,5,,1,1,0,3,0,0,
30,10909007015,295,10909,007,015,,,,,,,,,,,6,0,1,0,0,0,0,0,0,1,0,0,,,,,,,2022,747.235590429744,,287383,66690,0,1,56,12,3,1,0,1,770,0,1,,1,0,1,0,5,,1,1,0,3,0,0,
30,10927006006,295,10927,006,006,,,,,,,,,,,9,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,1750.27980557251,,316860,,0,1,31,9,5,1,0,1,580,0,1,,1,0,0.1,0,5,,1,1,0,,,,
30,10927006013,295,10927,006,013,,,,,,,,,,,9,0,1,0,0,0,0,1,0,0,0,0,,,,,,,2022,1750.27980557251,,461805,144350.5,0,1,60,9,6,1,0,1,1380,0,1,,1,0,0.1,0,5,,1,1,0,5,0,0,
30,10951007002,296,10951,007,002,,,,,,,,,,,3,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,642.099636697664,,45120,,0,1,65,12,4,1,0,0,1800,0,1,,1,0,20,0,3,,1,1,0,,,,
30,10951007004,296,10951,007,004,,,,,,,,,,,3,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,642.099636697664,,600241,,0,1,50,9,5,1,0,1,1440,0,1,,1,0,20,0,3,,1,1,0,,,,
30,10951007006,296,10951,007,006,,,,,,,,,,,3,1,0,0,0,0,0,0,1,0,0,0,,,,,,,2022,642.099636697664,,66959,,0,1,59,9,4,0,1,0,460,0,1,,1,0,20,0,3,,1,1,0,,,,
30,10951007010,296,10951,007,010,,,,,,,,,,,3,1,0,0,0,0,0,0,1,0,0,0,,,,,,,2022,642.099636697664,,67536,,0,1,58,12,4,1,0,1,720,0,1,,1,0,20,0,3,,1,1,0,,,,
30,10951007014,296,10951,007,014,,,,,,,,,,,3,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,642.099636697664,,17532,31217,0,1,49,9,3,1,0,0,1080,0,1,,1,0,20,0,3,,1,1,0,1,1,1,
30,10966003003,296,10966,003,003,,,,,,,,,,,9,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2022,856.607942075453,,47758,,0,1,64,12,4,1,0,0,1440,0,1,,1,0,16,0,8,,0,1,0,,,,
30,10966003005,296,10966,003,005,,,,,,,,,,,9,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,856.607942075453,,111576,,0,1,52,9,2,1,0,1,1080,0,1,,1,0,16,0,8,,0,1,0,,,,
30,10966003008,296,10966,003,008,,,,,,,,,,,9,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,856.607942075453,,100992,,0,1,64,9,2,1,0,1,1400,0,1,,1,0,16,0,8,,0,1,0,,,,
30,10966003009,296,10966,003,009,,,,,,,,,,,9,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,856.607942075453,,187979,,0,1,67,9,5,1,0,1,3600,0,1,,1,0,16,0,8,,0,1,0,,,,
30,10966003011,296,10966,003,011,,,,,,,,,,,9,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,856.607942075453,,203579,,0,1,56,9,5,1,0,1,1800,0,1,,1,0,16,0,8,,0,1,0,,,,
30,10966003014,296,10966,003,014,,,,,,,,,,,9,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,856.607942075453,,47671,51750.5,0,1,63,12,2,1,0,1,144,0,1,,1,0,16,0,8,,0,1,0,2,0,1,
30,10984004001,296,10984,004,001,,,,,,,,,,,3,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,718.193906150427,,1663323,,0,1,40,9,5,1,0,1,100,0,1,,1,0,20,0,12,,1,1,0,,,,
30,10984004002,296,10984,004,002,,,,,,,,,,,3,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,718.193906150427,,450819,,0,1,52,9,4,1,0,1,1080,0,1,,1,0,20,0,12,,1,1,0,,,,
30,10984004006,296,10984,004,006,,,,,,,,,,,3,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,718.193906150427,,43919,,0,1,58,9,2,1,0,0,2520,0,1,,1,0,20,0,12,,1,1,0,,,,
30,10984004008,296,10984,004,008,,,,,,,,,,,3,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,718.193906150427,,475621,,0,1,37,12,5,1,0,1,1080,0,1,,1,0,20,0,12,,1,1,0,,,,
30,10984004010,296,10984,004,010,,,,,,,,,,,3,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,718.193906150427,,408784,,0,1,48,9,5,1,0,1,1620,0,1,,1,0,20,0,12,,1,1,0,,,,
30,10984004013,296,10984,004,013,,,,,,,,,,,3,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,718.193906150427,,119808,,0,1,49,12,3,1,0,1,1440,0,1,,1,0,20,0,12,,1,1,0,,,,
30,10984004014,296,10984,004,014,,,,,,,,,,,3,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,718.193906150427,,262080,87835,0,1,75,9,5,1,0,0,2160,0,1,,1,0,20,0,12,,1,1,0,4,0,0,
30,11017017003,288,11017,017,003,,,,,,,,,,,5,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,308.211345284412,,117217,,0,1,39,9,4,0,1,1,1080,0,1,,2,0,5,0,3,,1,0,0,,,,
30,11017017004,288,11017,017,004,,,,,,,,,,,5,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,308.211345284412,,189550,,0,1,68,9,4,0,1,0,720,0,1,,2,0,5,0,3,,1,0,0,,,,
30,11017017005,288,11017,017,005,,,,,,,,,,,5,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,308.211345284412,,165601,,0,1,38,9,4,1,0,1,1080,0,1,,2,0,5,0,3,,1,0,0,,,,
30,11017017009,288,11017,017,009,,,,,,,,,,,5,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,308.211345284412,,229061,,0,1,69,9,4,1,0,0,720,0,1,,2,0,5,0,3,,1,0,0,,,,
30,11017017010,288,11017,017,010,,,,,,,,,,,5,0,0,0,0,0,0,0,1,0,0,0,,,,,,,2022,308.211345284412,,268750,,0,1,53,9,4,1,0,0,408,0,1,,2,0,5,0,3,,1,0,0,,,,
30,11017017011,288,11017,017,011,,,,,,,,,,,5,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,308.211345284412,,145507,,0,1,43,12,5,1,0,1,720,0,1,,2,0,5,0,3,,1,0,0,,,,
30,11017017012,288,11017,017,012,,,,,,,,,,,5,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,308.211345284412,,329692,120989.5,0,1,63,5,6,1,0,0,1110,0,1,,2,0,5,0,3,,1,0,0,5,0,0,
30,11017017014,288,11017,017,014,,,,,,,,,,,5,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,308.211345284412,,296786,,0,1,52,9,3,1,0,1,1080,0,1,,2,0,5,0,3,,1,0,0,,,,
30,11017017015,288,11017,017,015,,,,,,,,,,,5,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,308.211345284412,,166140,74420,0,1,58,9,3,0,1,1,1080,0,1,,2,0,5,0,3,,1,0,0,3,0,0,
30,11020002001,297,11020,002,001,,,,,,,,,,,7,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,614.304671758967,,260495,,0,1,55,9,6,1,0,1,1440,0,1,,1,0,7,0,4,,1,1,0,,,,
30,11020002002,297,11020,002,002,,,,,,,,,,,7,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,614.304671758967,,304850,,0,1,46,9,4,1,0,1,888,0,1,,1,0,7,0,4,,1,1,0,,,,
30,11020002003,297,11020,002,003,,,,,,,,,,,7,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,614.304671758967,,228563,,0,1,45,5,3,1,0,1,3420,0,1,,1,0,7,0,4,,1,1,0,,,,
30,11020002004,297,11020,002,004,,,,,,,,,,,7,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,614.304671758967,,187919,,0,1,39,9,5,1,0,1,538,0,1,,1,0,7,0,4,,1,1,0,,,,
30,11020002006,297,11020,002,006,,,,,,,,,,,7,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,614.304671758967,,175109,,0,1,80,9,6,1,0,0,1440,0,1,,1,0,7,0,4,,1,1,0,,,,
30,11020002007,297,11020,002,007,,,,,,,,,,,7,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,614.304671758967,,173845,,0,1,53,12,3,1,0,1,818,0,1,,1,0,7,0,4,,1,1,0,,,,
30,11020002010,297,11020,002,010,,,,,,,,,,,7,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,614.304671758967,,213444,,0,1,56,12,7,1,0,1,1510,0,1,,1,0,7,0,4,,1,1,0,,,,
30,11020002011,297,11020,002,011,,,,,,,,,,,7,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,614.304671758967,,217200,,0,1,55,9,4,1,0,1,5400,0,1,,1,0,7,0,4,,1,1,0,,,,
30,11020002015,297,11020,002,015,,,,,,,,,,,7,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,614.304671758967,,178416,154542.5,0,1,77,9,4,1,0,0,1710,0,1,,1,0,7,0,4,,1,1,0,5,0,0,
30,11047015004,297,11047,015,004,,,,,,,,,,,7,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,599.139247481786,,188578,,0,1,69,,7,1,0,0,1130,0,1,,1,0,9,0,7,,1,1,0,,,,
30,11047015005,297,11047,015,005,,,,,,,,,,,7,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,599.139247481786,,228962,,0,1,55,9,3,1,0,1,1490,0,1,,1,0,9,0,7,,1,1,0,,,,
30,11047015007,297,11047,015,007,,,,,,,,,,,7,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,599.139247481786,,152639,71780,0,1,59,5,6,1,0,1,2900,0,1,,1,0,9,0,7,,1,1,0,3,0,0,
30,11047015008,297,11047,015,008,,,,,,,,,,,7,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,599.139247481786,,300063,,0,1,46,9,5,1,0,1,1360,0,1,,1,0,9,0,7,,1,1,0,,,,
30,11047015010,297,11047,015,010,,,,,,,,,,,7,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,599.139247481786,,375063,,0,1,36,9,7,1,0,1,4680,0,1,,1,0,9,0,7,,1,1,0,,,,
30,11047015011,297,11047,015,011,,,,,,,,,,,7,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,599.139247481786,,28322,,0,1,67,9,2,1,0,0,360,0,1,,1,0,9,0,7,,1,1,0,,,,
30,11047015012,297,11047,015,012,,,,,,,,,,,7,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,599.139247481786,,213840,,0,1,45,9,5,1,0,1,7230,0,1,,1,0,9,0,7,,1,1,0,,,,
30,11047015014,297,11047,015,014,,,,,,,,,,,7,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,599.139247481786,,107040,,0,1,53,9,2,0,1,0,1440,0,1,,1,0,9,0,7,,1,1,0,,,,
30,11065007008,297,11065,007,008,,,,,,,,,,,4,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,905.273458257152,,87659,,0,1,59,9,3,1,0,1,3440,0,1,,1,0,8,0,8,,1,1,0,,,,
30,11065007012,297,11065,007,012,,,,,,,,,,,4,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,905.273458257152,,256032,,0,1,48,9,4,1,0,1,480,0,1,,1,0,8,0,8,,1,1,0,,,,
30,11077012001,288,11077,012,001,,,,,,,,,,,5,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,582.53500277196,,470167,,0,1,50,9,4,1,0,0,720,0,1,,1,0,2,0,6,,0,1,0,,,,
30,11077012002,288,11077,012,002,,,,,,,,,,,5,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,582.53500277196,,345240,,0,1,70,9,6,1,0,1,1080,0,1,,1,0,2,0,6,,0,1,0,,,,
30,11077012003,288,11077,012,003,,,,,,,,,,,5,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,582.53500277196,,286017,,0,1,48,9,5,1,0,1,2880,0,1,,1,0,2,0,6,,0,1,0,,,,
30,11077012005,288,11077,012,005,,,,,,,,,,,5,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,582.53500277196,,198334,,0,1,57,12,4,1,0,0,720,0,1,,1,0,2,0,6,,0,1,0,,,,
30,11077012006,288,11077,012,006,,,,,,,,,,,5,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,582.53500277196,,47112,,0,1,61,9,2,1,0,0,1672,0,1,,1,0,2,0,6,,0,1,0,,,,
30,11077012007,288,11077,012,007,,,,,,,,,,,5,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,582.53500277196,,165046,,0,1,67,9,2,1,0,0,5040,0,1,,1,0,2,0,6,,0,1,0,,,,
30,11077012009,288,11077,012,009,,,,,,,,,,,5,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,582.53500277196,,329161,,0,1,34,12,5,0,1,1,2520,0,1,,1,0,2,0,6,,0,1,0,,,,
30,11077012010,288,11077,012,010,,,,,,,,,,,5,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,582.53500277196,,117931,,0,1,47,12,4,1,0,1,1224,0,1,,1,0,2,0,6,,0,1,0,,,,
30,11077012012,288,11077,012,012,,,,,,,,,,,5,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,582.53500277196,,210769,,0,1,42,12,4,1,0,1,720,0,1,,1,0,2,0,6,,0,1,0,,,,
30,11077012014,288,11077,012,014,,,,,,,,,,,5,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,582.53500277196,,332830,117946,0,1,46,9,4,1,0,1,720,0,1,,1,0,2,0,6,,0,1,0,5,0,0,
30,11083007001,298,11083,007,001,,,,,,,,,,,5,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,547.217852645983,,44927,,0,1,59,9,1,1,0,1,3960,0,1,,1,0,15,0,6,,1,1,0,,,,
30,11083007002,298,11083,007,002,,,,,,,,,,,5,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,547.217852645983,,279659,80978,0,1,50,9,5,1,0,1,840,0,1,,1,0,15,0,6,,1,1,0,3,0,0,
30,11083007010,298,11083,007,010,,,,,,,,,,,5,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,547.217852645983,,67728,,0,1,70,9,1,1,0,0,660,0,1,,1,0,15,0,6,,1,1,0,,,,
30,11083007012,298,11083,007,012,,,,,,,,,,,5,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,547.217852645983,,235226,185621,0,1,46,9,6,1,0,1,2160,0,1,,1,0,15,0,6,,1,1,0,5,0,0,
30,11083007014,298,11083,007,014,,,,,,,,,,,5,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,547.217852645983,,242519,,0,1,56,9,5,1,0,1,5420,0,1,,1,0,15,0,6,,1,1,0,,,,
30,11092003006,298,11092,003,006,,,,,,,,,,,7,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,1748.21655174843,,195073,,0,1,64,9,4,0,1,1,720,0,1,,1,0,20,0,2,,0,1,0,,,,
30,11092003011,298,11092,003,011,,,,,,,,,,,7,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,1748.21655174843,,289681,,0,1,41,9,5,1,0,1,10080,0,1,,1,0,20,0,2,,0,1,0,,,,
30,11092003012,298,11092,003,012,,,,,,,,,,,7,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,1748.21655174843,,191714,,0,1,37,12,4,0,1,1,768,0,1,,1,0,20,0,2,,0,1,0,,,,
30,11095006001,298,11095,006,001,,,,,,,,,,,12,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,732.795749691287,,337007,,0,1,46,9,4,1,0,1,7200,0,1,,1,0,30,0,5,,0,1,0,,,,
30,11095006002,298,11095,006,002,,,,,,,,,,,12,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,732.795749691287,,311460,,0,1,61,9,5,0,1,1,2520,0,1,,1,0,30,0,5,,0,1,0,,,,
30,11095006003,298,11095,006,003,,,,,,,,,,,12,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,732.795749691287,,154548,66686.5,0,1,64,2,3,0,1,0,1080,0,1,,1,0,30,0,5,,0,1,0,3,0,0,
30,11095006004,298,11095,006,004,,,,,,,,,,,12,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,732.795749691287,,423362,,0,1,63,9,7,1,0,1,3960,0,1,,1,0,30,0,5,,0,1,0,,,,
30,11095006005,298,11095,006,005,,,,,,,,,,,12,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,732.795749691287,,91472,,0,1,62,9,3,1,0,0,3312,0,1,,1,0,30,0,5,,0,1,0,,,,
30,11095006011,298,11095,006,011,,,,,,,,,,,12,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,732.795749691287,,181296,,0,1,56,12,3,1,0,1,4800,0,1,,1,0,30,0,5,,0,1,0,,,,
30,11095006012,298,11095,006,012,,,,,,,,,,,12,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,732.795749691287,,39024,,0,1,57,9,3,0,1,0,720,0,1,,1,0,30,0,5,,0,1,0,,,,
30,11095006015,298,11095,006,015,,,,,,,,,,,12,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,732.795749691287,,253876,,0,1,60,9,4,1,0,1,1800,0,1,,1,0,30,0,5,,0,1,0,,,,
30,11134014013,298,11134,014,013,,,,,,,,,,,4,0,0,1,0,0,1,0,0,0,0,0,,,,,,,2022,895.643638500317,,130968,90675,0,1,56,9,3,1,0,1,1248,0,1,,1,0,1,0,10,,1,1,0,4,0,0,
30,11134014014,298,11134,014,014,,,,,,,,,,,4,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,895.643638500317,,177839,80505.5,0,1,47,2,4,1,0,1,720,0,1,,1,0,1,0,10,,1,1,0,3,0,0,
30,11134014019,298,11134,014,019,,,,,,,,,,,4,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,895.643638500317,,114804,114299.5,0,1,56,5,3,1,0,0,720,0,1,,1,0,1,0,10,,1,1,0,4,0,0,
30,11137006004,298,11137,006,004,,,,,,,,,,,4,0,0,1,0,0,1,0,0,0,0,0,,,,,,,2022,749.321316292959,,177983,,0,1,57,12,2,1,0,1,10800,0,1,,1,0,30,0,8,,0,1,0,,,,
30,11137006005,298,11137,006,005,,,,,,,,,,,4,0,0,1,0,0,1,0,0,0,0,0,,,,,,,2022,749.321316292959,,172080,,0,1,45,9,4,1,0,1,3240,0,1,,1,0,30,0,8,,0,1,0,,,,
30,11137006006,298,11137,006,006,,,,,,,,,,,4,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,749.321316292959,,133442,120986,0,1,59,9,5,1,0,1,11880,0,1,,1,0,30,0,8,,0,1,0,5,0,0,
30,11137006012,298,11137,006,012,,,,,,,,,,,4,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,749.321316292959,,169765,137213.5,0,1,60,9,7,1,0,1,2160,0,1,,1,0,30,0,8,,0,1,0,5,0,0,
30,11146020007,298,11146,020,007,,,,,,,,,,,5,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,888.295323828111,,102429,,0,1,49,9,4,1,0,1,4680,0,1,,1,0,35,0,8,,0,1,0,,,,
30,11146020008,298,11146,020,008,,,,,,,,,,,5,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,888.295323828111,,96625,,0,1,54,9,4,1,0,1,2520,0,1,,1,0,35,0,8,,0,1,0,,,,
30,11146020011,298,11146,020,011,,,,,,,,,,,5,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,888.295323828111,,181944,,0,1,44,9,7,1,0,1,1440,0,1,,1,0,35,0,8,,0,1,0,,,,
30,11146020013,298,11146,020,013,,,,,,,,,,,5,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,888.295323828111,,155222,78350,0,1,50,9,5,1,0,1,2260,0,1,,1,0,35,0,8,,0,1,0,3,0,0,
30,11146020015,298,11146,020,015,,,,,,,,,,,5,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,888.295323828111,,110520,46647.5,0,1,60,9,2,1,0,1,1080,0,1,,1,0,35,0,8,,0,1,0,2,0,1,
30,11185010001,299,11185,010,001,,,,,,,,,,,10,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,589.336036173938,,281040,,0,1,68,12,5,1,0,1,1440,0,1,,1,0,1,1,5,100,1,1,0,,,,
30,11185010003,299,11185,010,003,,,,,,,,,,,10,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,589.336036173938,,559261,,0,1,42,9,5,1,0,1,4487,0,1,,1,0,1,1,5,100,1,1,0,,,,
30,11185010005,299,11185,010,005,,,,,,,,,,,10,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,589.336036173938,,257611,,0,1,62,9,4,1,0,1,2160,0,1,,1,0,1,1,5,100,1,1,0,,,,
30,11185010006,299,11185,010,006,,,,,,,,,,,10,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,589.336036173938,,243170,,0,1,43,12,8,1,0,1,2400,0,1,,1,0,1,1,5,100,1,1,0,,,,
30,11185010007,299,11185,010,007,,,,,,,,,,,10,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,589.336036173938,,246899,158120,0,1,64,9,5,1,0,1,21600,0,1,,1,0,1,1,5,100,1,1,0,5,0,0,
30,11185010009,299,11185,010,009,,,,,,,,,,,10,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,589.336036173938,,65519,,0,1,51,9,4,0,1,0,1728,0,1,,1,0,1,1,5,100,1,1,0,,,,
30,11185010011,299,11185,010,011,,,,,,,,,,,10,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,589.336036173938,,239327,,0,1,32,12,4,1,0,1,621,0,1,,1,0,1,1,5,100,1,1,0,,,,
30,11185010014,299,11185,010,014,,,,,,,,,,,10,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,589.336036173938,,306048,,0,1,41,12,4,1,0,1,885,0,1,,1,0,1,1,5,100,1,1,0,,,,
30,11185010015,299,11185,010,015,,,,,,,,,,,10,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,589.336036173938,,249025,,0,1,51,9,4,1,0,0,3750,0,1,,1,0,1,1,5,100,1,1,0,,,,
30,11200009001,299,11200,009,001,,,,,,,,,,,12,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,466.302624980825,,271056,,0,1,51,12,4,0,1,1,1080,0,1,,1,0,10,0,5,,1,1,0,,,,
30,11200009002,299,11200,009,002,,,,,,,,,,,12,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,466.302624980825,,123048,,0,1,59,9,3,1,0,0,2210,0,1,,1,0,10,0,5,,1,1,0,,,,
30,11200009003,299,11200,009,003,,,,,,,,,,,12,1,0,0,0,0,1,0,0,0,0,0,,,,,,,2022,466.302624980825,,197879,,0,1,47,9,2,1,0,1,1080,0,1,,1,0,10,0,5,,1,1,0,,,,
30,11200009004,299,11200,009,004,,,,,,,,,,,12,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,466.302624980825,,212831,,0,1,61,9,3,1,0,0,2520,0,1,,1,0,10,0,5,,1,1,0,,,,
30,11200009006,299,11200,009,006,,,,,,,,,,,12,0,1,0,0,0,0,0,1,0,0,0,,,,,,,2022,466.302624980825,,156493,,0,1,54,5,3,1,0,0,9350,0,1,,1,0,10,0,5,,1,1,0,,,,
30,11200009007,299,11200,009,007,,,,,,,,,,,12,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,466.302624980825,,242398,,0,1,51,12,4,1,0,1,2700,0,1,,1,0,10,0,5,,1,1,0,,,,
30,11200009008,299,11200,009,008,,,,,,,,,,,12,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,466.302624980825,,156239,,0,1,58,9,4,1,0,1,3600,0,1,,1,0,10,0,5,,1,1,0,,,,
30,11200009009,299,11200,009,009,,,,,,,,,,,12,0,1,0,0,0,1,0,0,0,0,0,,,,,,,2022,466.302624980825,,50711,,0,1,84,0,2,0,1,0,2160,0,1,,1,0,10,0,5,,1,1,0,,,,
30,11200009011,299,11200,009,011,,,,,,,,,,,12,1,0,0,0,0,1,0,0,0,0,0,,,,,,,2022,466.302624980825,,558287,,0,1,43,9,4,1,0,1,6300,0,1,,1,0,10,0,5,,1,1,0,,,,
